id,food_code,food_name,country_origin,manufacturer,category_main,category_sub,food_image,allergy_info,storage_info,harvest_time
956,R000956-ZZ-AVG,"배추, 불암 3호(하우스), 염절임",대한민국,전국(대표),농축산물,채소류,,,,평균
957,R000957-ZZ-AVG,"배추, 시래기, 말린것",대한민국,전국(대표),농축산물,채소류,,,,평균
958,R000958-ZZ-AVG,"배추, 시래기, 말린것, 삶은것",대한민국,전국(대표),농축산물,채소류,,,,평균
959,R000959-ZZ-AVG,"배추, 유기재배, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
960,R000960-ZZ-AVG,"배추, 봄동, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
961,R000961-ZZ-AVG,"배추, 봄동, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
962,R000962-ZZ-AVG,"배추, 얼갈이배추, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
963,R000963-ZZ-AVG,"배추, 얼갈이배추, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
964,R000964-ZZ-AVG,"배추, 얼갈이배추, 염절임",대한민국,전국(대표),농축산물,채소류,,,,평균
965,R000965-ZZ-AVG,"백모근, 뿌리, 말린것",대한민국,전국(대표),농축산물,채소류,,,,평균
966,R000966-ZZ-AVG,"백합, 뿌리, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
967,R000967-ZZ-AVG,"보리, 순, 가루",대한민국,전국(대표),농축산물,채소류,,,,평균
968,R000968-ZZ-AVG,"보리, 쌀보리, 순, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
969,R000969-ZZ-AVG,"보리, 올보리, 순, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
970,R000970-ZZ-AVG,"보리, 큰알보리, 순, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
971,R000971-ZZ-AVG,"보리, 큰알보리, 순, 동결건조",대한민국,전국(대표),농축산물,채소류,,,,평균
972,R000972-ZZ-AVG,"뽕잎, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
973,R000973-ZZ-AVG,"뽕잎, 삶은것",대한민국,전국(대표),농축산물,채소류,,,,평균
974,R000974-ZZ-AVG,"뽕잎, 삶아서 말린것",대한민국,전국(대표),농축산물,채소류,,,,평균
975,R000975-ZZ-AVG,"뽕잎, 삶아서 말린것, 삶은것",대한민국,전국(대표),농축산물,채소류,,,,평균
976,R000976-ZZ-AVG,"부지갱이(섬쑥부쟁이), 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
977,R000977-ZZ-AVG,"부지갱이(섬쑥부쟁이), 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
978,R000978-ZZ-AVG,"부지갱이(섬쑥부쟁이), 말린것",대한민국,전국(대표),농축산물,채소류,,,,평균
979,R000979-ZZ-AVG,"부지갱이(섬쑥부쟁이), 삶아서 말린것",대한민국,전국(대표),농축산물,채소류,,,,평균
980,R000980-ZZ-AVG,"부지갱이(섬쑥부쟁이), 삶아서 말린것, 삶은것",대한민국,전국(대표),농축산물,채소류,,,,평균
981,R000981-ZZ-AVG,"부추, 두메부추, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
982,R000982-ZZ-AVG,"부추, 산부추, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
983,R000983-ZZ-AVG,"부추, 재래종, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
984,R000984-ZZ-AVG,"부추, 재래종, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
985,R000985-ZZ-AVG,"부추, 호부추, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
986,R000986-ZZ-AVG,"부추, 호부추, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
987,R000987-ZZ-AVG,"브로콜리, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
988,R000988-ZZ-AVG,"브로콜리, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
989,R000989-ZZ-AVG,"브로콜리, 삶은것",대한민국,전국(대표),농축산물,채소류,,,,평균
990,R000990-ZZ-AVG,"브로콜리, 싹, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
991,R000991-ZZ-AVG,"브로콜리, 잎, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
992,R000992-ZZ-AVG,"브로콜리, 잎, 말린것",대한민국,전국(대표),농축산물,채소류,,,,평균
993,R000993-ZZ-AVG,"브로콜리, 잎, 삶아서 말린것",대한민국,전국(대표),농축산물,채소류,,,,평균
994,R000994-ZZ-AVG,"브로콜리, 가루",대한민국,전국(대표),농축산물,채소류,,,,평균
995,R000995-ZZ-AVG,"비비추(이밥추), 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
996,R000996-ZZ-AVG,"비타민채(다채), 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
997,R000997-ZZ-AVG,"비타민채(다채), 어린잎, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
998,R000998-ZZ-AVG,"비트, 뿌리, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
999,R000999-ZZ-AVG,"비트, 뿌리, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1000,R001000-ZZ-AVG,"비트 피클, 통조림",대한민국,전국(대표),농축산물,채소류,,,,평균
1001,R001001-ZZ-AVG,"비트, 잎, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1002,R001002-ZZ-AVG,"비트, 잎, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1003,R001003-ZZ-AVG,"비트, 어린잎, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1004,R001004-ZZ-AVG,"사탕무, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1005,R001005-ZZ-AVG,"사탕수수, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1006,R001006-ZZ-AVG,"산마늘(명이나물), 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1007,R001007-ZZ-AVG,"산마늘(명이나물), 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1008,R001008-ZZ-AVG,산마늘(명이나물)장아찌,대한민국,전국(대표),농축산물,채소류,,,,평균
1009,R001009-ZZ-AVG,"삼나물, 말린것",대한민국,전국(대표),농축산물,채소류,,,,평균
1010,R001010-ZZ-AVG,"삼붕냐와, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1011,R001011-ZZ-AVG,"삼채, 뿌리, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1012,R001012-ZZ-AVG,"삼채, 잎, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1013,R001013-ZZ-AVG,"삼채, 줄기, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1014,R001014-ZZ-AVG,"삼채, 잎줄기, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1015,R001015-ZZ-AVG,"삼채, 잎줄기, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1016,R001016-ZZ-AVG,"상추, 잎상추, 치마상추, 녹색, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1017,R001017-ZZ-AVG,"상추, 잎상추, 적색, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1018,R001018-ZZ-AVG,"상추, 잎상추, 뚝섬적축면, 적색, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1019,R001019-ZZ-AVG,"상추, 잎상추, 롤로로사, 적색, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1020,R001020-ZZ-AVG,"상추, 잎상추, 적하계, 적색, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1021,R001021-ZZ-AVG,"상추, 잎상추, 축면상추, 적색, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1022,R001022-ZZ-AVG,"상추, 잎상추, 치마상추, 적색, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1023,R001023-ZZ-AVG,"상추, 반결구, 로메인, 녹색, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1024,R001024-ZZ-AVG,"상추, 반결구, 아시아아이스, 녹색, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1025,R001025-ZZ-AVG,"상추, 반결구, 천상, 녹색, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1026,R001026-ZZ-AVG,"상추, 반결구, 로메인, 적색, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1027,R001027-ZZ-AVG,"상추, 결구(양상추), 녹색, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1028,R001028-ZZ-AVG,"상추, 결구, 아담, 녹색, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1029,R001029-ZZ-AVG,"상추, 결구, 유레이크, 녹색, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1030,R001030-ZZ-AVG,"상추, 결구, 풍성, 녹색, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1031,R001031-ZZ-AVG,"생강, 뿌리줄기, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1032,R001032-ZZ-AVG,"생강, 뿌리줄기, 수입산, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1033,R001033-ZZ-AVG,"생강, 편강, 당조림",대한민국,전국(대표),농축산물,채소류,,,,평균
1034,R001034-ZZ-AVG,생강 피클,대한민국,전국(대표),농축산물,채소류,,,,평균
1035,R001035-ZZ-AVG,"선인장, 보검선인장, 열매, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1036,R001036-ZZ-AVG,"선인장, 보검선인장, 줄기, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1037,R001037-ZZ-AVG,"선인장, 저단선인장, 열매, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1038,R001038-ZZ-AVG,"선인장, 저단선인장, 줄기, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1039,R001039-ZZ-AVG,"섬초롱, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1040,R001040-ZZ-AVG,"섬초롱, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1041,R001041-ZZ-AVG,"셀러리, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1042,R001042-ZZ-AVG,"셀러리, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1043,R001043-ZZ-AVG,"소리쟁이, 잎, 말린것",대한민국,전국(대표),농축산물,채소류,,,,평균
1044,R001044-ZZ-AVG,"쇠귀나물, 뿌리, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1045,R001045-ZZ-AVG,"쇠귀나물, 뿌리, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1046,R001046-ZZ-AVG,"수리취(떡취), 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1047,R001047-ZZ-AVG,"숙주나물, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1048,R001048-ZZ-AVG,"숙주나물, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1049,R001049-ZZ-AVG,"숙주나물, 찐것",대한민국,전국(대표),농축산물,채소류,,,,평균
1050,R001050-ZZ-AVG,"순무, 전체, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1051,R001051-ZZ-AVG,"순무, 전체, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1052,R001052-ZZ-AVG,"순무, 뿌리, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1053,R001053-ZZ-AVG,"순무, 뿌리, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1054,R001054-ZZ-AVG,"순무, 뿌리, 염절임",대한민국,전국(대표),농축산물,채소류,,,,평균
1055,R001055-ZZ-AVG,"순무, 잎, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1056,R001056-ZZ-AVG,"순무, 잎, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1057,R001057-ZZ-AVG,"순무, 잎, 염절임",대한민국,전국(대표),농축산물,채소류,,,,평균
1058,R001058-ZZ-AVG,"스테비아, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1059,R001059-ZZ-AVG,"스테비아, 말린것",대한민국,전국(대표),농축산물,채소류,,,,평균
1060,R001060-ZZ-AVG,"시금치, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1061,R001061-ZZ-AVG,"시금치, 노지, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1062,R001062-ZZ-AVG,"시금치, 하우스, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1063,R001063-ZZ-AVG,"시금치, 섬초, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1064,R001064-ZZ-AVG,"시금치, 포항초, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1065,R001065-ZZ-AVG,"시금치, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1066,R001066-ZZ-AVG,"시금치, 노지, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1067,R001067-ZZ-AVG,"시금치, 하우스, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1068,R001068-ZZ-AVG,"시금치, 섬초, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1069,R001069-ZZ-AVG,"시금치, 포항초, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1070,R001070-ZZ-AVG,"신선초(명일엽), 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1071,R001071-ZZ-AVG,"쌈추, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1072,R001072-ZZ-AVG,"쌈추, 싸미나, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1073,R001073-ZZ-AVG,"쑥, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1074,R001074-ZZ-AVG,"쑥, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1075,R001075-ZZ-AVG,"쑥, 말린것",대한민국,전국(대표),농축산물,채소류,,,,평균
1076,R001076-ZZ-AVG,"쑥, 사자발쑥, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1077,R001077-ZZ-AVG,"쑥, 사자발쑥, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1078,R001078-ZZ-AVG,"쑥갓, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1079,R001079-ZZ-AVG,"쑥갓, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1080,R001080-ZZ-AVG,"쑥부쟁이, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1081,R001081-ZZ-AVG,"씀바귀, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1082,R001082-ZZ-AVG,"씀바귀, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1083,R001083-ZZ-AVG,"씀바귀, 뿌리, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1084,R001084-ZZ-AVG,"아스파라거스, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1085,R001085-ZZ-AVG,"아스파라거스, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1086,R001086-ZZ-AVG,"아스파라거스, 통조림",대한민국,전국(대표),농축산물,채소류,,,,평균
1087,R001087-ZZ-AVG,"아스파라거스, 하얀색, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1088,R001088-ZZ-AVG,"아욱, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1089,R001089-ZZ-AVG,"아욱, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1090,R001090-ZZ-AVG,"아이비카, 닥풀, 말린것",대한민국,전국(대표),농축산물,채소류,,,,평균
1091,R001091-ZZ-AVG,"아주까리, 순, 말린것",대한민국,전국(대표),농축산물,채소류,,,,평균
1092,R001092-ZZ-AVG,"아주까리, 잎, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1093,R001093-ZZ-AVG,"아티초크, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1094,R001094-ZZ-AVG,"아티초크, 삶은것",대한민국,전국(대표),농축산물,채소류,,,,평균
1095,R001095-ZZ-AVG,"아티초크, 냉동",대한민국,전국(대표),농축산물,채소류,,,,평균
1096,R001096-ZZ-AVG,"아티초크, 냉동, 삶은것",대한민국,전국(대표),농축산물,채소류,,,,평균
1097,R001097-ZZ-AVG,"알로에, 과육, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1098,R001098-ZZ-AVG,알로에 음료,대한민국,전국(대표),농축산물,채소류,,,,평균
1099,R001099-ZZ-AVG,"알팔파, 싹, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1100,R001100-ZZ-AVG,"양배추, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1101,R001101-ZZ-AVG,"양배추, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1102,R001102-ZZ-AVG,"양배추, 찐것",대한민국,전국(대표),농축산물,채소류,,,,평균
1103,R001103-ZZ-AVG,"양배추, 적색, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1104,R001104-ZZ-AVG,"양배추, 적색, 싹, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1105,R001105-ZZ-AVG,"양배추 샐러드, 코울슬로",대한민국,전국(대표),농축산물,채소류,,,,평균
1106,R001106-ZZ-AVG,"양파, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1107,R001107-ZZ-AVG,"양파, 데친것",대한민국,전국(대표),농축산물,채소류,,,,평균
1108,R001108-ZZ-AVG,"양파, 말린것",대한민국,전국(대표),농축산물,채소류,,,,평균
1109,R001109-ZZ-AVG,"양파, 수입산, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1110,R001110-ZZ-AVG,"양파, 자색 양파, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1111,R001111-ZZ-AVG,"양파, 레드프라임, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1112,R001112-ZZ-AVG,"양파, 썬파워, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1113,R001113-ZZ-AVG,"양파, 샬롯, 생것",대한민국,전국(대표),농축산물,채소류,,,,평균
1114,R001114-ZZ-AVG,"양파링, 튀김옷, 냉동",대한민국,전국(대표),농축산물,채소류,,,,평균
