id,food_code,food_name,country_origin,manufacturer,category_main,category_sub,food_image,allergy_info,storage_info,product_type
2015,D011781-ZZ-AVG,딸기치즈 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2016,D011782-ZZ-AVG,딸퐁 요거트 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2017,D011783-ZZ-AVG,딸퐁 요거트 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2018,D011784-ZZ-AVG,깔라만시 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2019,D011785-ZZ-AVG,깔라만시 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2020,D011786-ZZ-AVG,그래놀라요거트프로스트(블루베리) R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2021,D011787-ZZ-AVG,그래놀라요거트프로스트(블루베리) L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2022,D011788-ZZ-AVG,리얼 쿠앤크 쉐이크,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2023,D011789-ZZ-AVG,리얼 블루베리 쉐이크,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2024,D011790-ZZ-AVG,리얼 딸기 쉐이크,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2025,D011791-ZZ-AVG,오리지널 바닐라 쉐이크,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2026,D011792-ZZ-AVG,블루베리 버블 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2027,D011793-ZZ-AVG,블루베리 버블 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2028,D011794-ZZ-AVG,타로 버블 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2029,D011795-ZZ-AVG,타로 버블 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2030,D011796-ZZ-AVG,망고 버블 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2031,D011797-ZZ-AVG,망고 버블 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2032,D011798-ZZ-AVG,모카 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2033,D011799-ZZ-AVG,모카 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2034,D011800-ZZ-AVG,에스프레소 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2035,D011801-ZZ-AVG,에스프레소 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2036,D011802-ZZ-AVG,자바칩모카 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2037,D011803-ZZ-AVG,자바칩모카 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2038,D011804-ZZ-AVG,카라멜 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2039,D011805-ZZ-AVG,카라멜 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2040,D011806-ZZ-AVG,자바칩 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2041,D011807-ZZ-AVG,자바칩 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2042,D011808-ZZ-AVG,녹차 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2043,D011809-ZZ-AVG,녹차 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2044,D011810-ZZ-AVG,고구마 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2045,D011811-ZZ-AVG,고구마 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2046,D011812-ZZ-AVG,화이트 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2047,D011813-ZZ-AVG,화이트 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2048,D011814-ZZ-AVG,오곡프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2049,D011815-ZZ-AVG,오곡프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2050,D011816-ZZ-AVG,유자 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2051,D011817-ZZ-AVG,유자 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2052,D011818-ZZ-AVG,키위 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2053,D011819-ZZ-AVG,키위 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2054,D011820-ZZ-AVG,망고 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2055,D011821-ZZ-AVG,망고 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2056,D011822-ZZ-AVG,딸기 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2057,D011823-ZZ-AVG,딸기 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2058,D011824-ZZ-AVG,믹스베리 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2059,D011825-ZZ-AVG,믹스베리 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2060,D011826-ZZ-AVG,플레인 요거트 프로스트,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2061,D011827-ZZ-AVG,딸기 요거트 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2062,D011828-ZZ-AVG,딸기 요거트 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2063,D011829-ZZ-AVG,키위 요거트 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2064,D011830-ZZ-AVG,키위 요거트 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2065,D011831-ZZ-AVG,망고 요거트 프로스트 R,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2066,D011832-ZZ-AVG,망고 요거트 프로스트 L,대한민국,커피마마,음료 및 차류,스무디류,,,,외식
2067,D011833-ZZ-AVG,청포도 에이드 R,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2068,D011834-ZZ-AVG,청포도 에이드 L,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2069,D011835-ZZ-AVG,깔라만시 팝핑에이드 R,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2070,D011836-ZZ-AVG,깔라만시 팝핑에이드 L,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2071,D011837-ZZ-AVG,깔라망코주스 R,대한민국,커피마마,음료 및 차류,과일.채소음료류,,,,외식
2072,D011838-ZZ-AVG,깔라망코주스 L,대한민국,커피마마,음료 및 차류,과일.채소음료류,,,,외식
2073,D011839-ZZ-AVG,오리지널 깔라만시 R,대한민국,커피마마,음료 및 차류,과일.채소음료류,,,,외식
2074,D011840-ZZ-AVG,오리지널 깔라만시 L,대한민국,커피마마,음료 및 차류,과일.채소음료류,,,,외식
2075,D011841-ZZ-AVG,유자몽 에이드 R,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2076,D011842-ZZ-AVG,유자몽 에이드 L,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2077,D011843-ZZ-AVG,허니코코망고 에이드,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2078,D011844-ZZ-AVG,허니코코망고 에이드,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2079,D011845-ZZ-AVG,블루 레몬 에이드 R,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2080,D011846-ZZ-AVG,블루 레몬 에이드 L,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2081,D011847-ZZ-AVG,레몬 에이드 L,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2082,D011848-ZZ-AVG,자몽에이드 R,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2083,D011849-ZZ-AVG,자몽에이드 L,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2084,D011850-ZZ-AVG,석류 아이스티 R,대한민국,커피마마,음료 및 차류,차류,,,,외식
2085,D011851-ZZ-AVG,석류 아이스티 L,대한민국,커피마마,음료 및 차류,차류,,,,외식
2086,D011852-ZZ-AVG,핑크레몬에이드 R,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2087,D011853-ZZ-AVG,핑크레몬에이드 L,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2088,D011854-ZZ-AVG,블루베리에이드 R,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2089,D011855-ZZ-AVG,블루베리에이드 L,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2090,D011856-ZZ-AVG,딸기주스 R,대한민국,커피마마,음료 및 차류,과일.채소음료류,,,,외식
2091,D011857-ZZ-AVG,딸기주스 L,대한민국,커피마마,음료 및 차류,과일.채소음료류,,,,외식
2092,D011858-ZZ-AVG,오렌지주스 R,대한민국,커피마마,음료 및 차류,과일.채소음료류,,,,외식
2093,D011859-ZZ-AVG,오렌지주스 L,대한민국,커피마마,음료 및 차류,과일.채소음료류,,,,외식
2094,D011860-ZZ-AVG,키위쥬스 R,대한민국,커피마마,음료 및 차류,과일.채소음료류,,,,외식
2095,D011861-ZZ-AVG,키위쥬스 L,대한민국,커피마마,음료 및 차류,과일.채소음료류,,,,외식
2096,D011862-ZZ-AVG,바나나주스 R,대한민국,커피마마,음료 및 차류,과일.채소음료류,,,,외식
2097,D011863-ZZ-AVG,바나나주스 L,대한민국,커피마마,음료 및 차류,과일.채소음료류,,,,외식
2098,D011864-ZZ-AVG,토마토쥬스 R,대한민국,커피마마,음료 및 차류,과일.채소음료류,,,,외식
2099,D011865-ZZ-AVG,토마토쥬스 L,대한민국,커피마마,음료 및 차류,과일.채소음료류,,,,외식
2100,D011866-ZZ-AVG,하이포션 레몬그라스 R,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2101,D011867-ZZ-AVG,하이포션 레몬그라스 L,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2102,D011868-ZZ-AVG,하이포션 로즈플라워 R,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2103,D011869-ZZ-AVG,하이포션 로즈플라워 L,대한민국,커피마마,음료 및 차류,탄산음료류,,,,외식
2104,D011870-ZZ-AVG,깔라봉 차 R,대한민국,커피마마,음료 및 차류,차류,,,,외식
2105,D011871-ZZ-AVG,깔라봉 차 L,대한민국,커피마마,음료 및 차류,차류,,,,외식
2106,D011872-ZZ-AVG,자몽차 R,대한민국,커피마마,음료 및 차류,차류,,,,외식
2107,D011873-ZZ-AVG,자몽차 L,대한민국,커피마마,음료 및 차류,차류,,,,외식
2108,D011874-ZZ-AVG,로즈플라워,대한민국,커피마마,음료 및 차류,차류,,,,외식
2109,D011875-ZZ-AVG,레몬그라스,대한민국,커피마마,음료 및 차류,차류,,,,외식
2110,D011876-ZZ-AVG,얼그레이(홍차),대한민국,커피마마,음료 및 차류,차류,,,,외식
2111,D011877-ZZ-AVG,다즐링(홍차),대한민국,커피마마,음료 및 차류,차류,,,,외식
2112,D011878-ZZ-AVG,레몬차 R,대한민국,커피마마,음료 및 차류,차류,,,,외식
2113,D011879-ZZ-AVG,레몬차 L,대한민국,커피마마,음료 및 차류,차류,,,,외식
2114,D011880-ZZ-AVG,유자차 R,대한민국,커피마마,음료 및 차류,차류,,,,외식
2115,D011881-ZZ-AVG,유자차 L,대한민국,커피마마,음료 및 차류,차류,,,,외식
2116,D011882-ZZ-AVG,생강차 R,대한민국,커피마마,음료 및 차류,차류,,,,외식
2117,D011883-ZZ-AVG,생강차 L,대한민국,커피마마,음료 및 차류,차류,,,,외식
2118,D011884-ZZ-AVG,한라봉차 R,대한민국,커피마마,음료 및 차류,차류,,,,외식
2119,D011885-ZZ-AVG,한라봉차 L,대한민국,커피마마,음료 및 차류,차류,,,,외식
2120,D011886-ZZ-AVG,매실차 R,대한민국,커피마마,음료 및 차류,차류,,,,외식
2121,D011887-ZZ-AVG,매실차 L,대한민국,커피마마,음료 및 차류,차류,,,,외식
2122,D011888-ZZ-AVG,대추차 R,대한민국,커피마마,음료 및 차류,차류,,,,외식
2123,D011889-ZZ-AVG,대추차 L,대한민국,커피마마,음료 및 차류,차류,,,,외식
2124,D011890-ZZ-AVG,모과차 R,대한민국,커피마마,음료 및 차류,차류,,,,외식
2125,D011891-ZZ-AVG,모과차 L,대한민국,커피마마,음료 및 차류,차류,,,,외식
2126,D011892-ZZ-AVG,쟈스민(허브티),대한민국,커피마마,음료 및 차류,차류,,,,외식
2127,D011893-ZZ-AVG,캐모마일(허브티),대한민국,커피마마,음료 및 차류,차류,,,,외식
2128,D011894-ZZ-AVG,루이보스(허브티),대한민국,커피마마,음료 및 차류,차류,,,,외식
2129,D011895-ZZ-AVG,페퍼민트(허브티),대한민국,커피마마,음료 및 차류,차류,,,,외식
2130,D011896-ZZ-AVG,달콤파르페,대한민국,커피마마,아이스크림류,아이스크림류,,,,외식
2131,D011897-ZZ-AVG,화이트초콜릿라즈베리,대한민국,커피마마,아이스크림류,아이스크림류,,,,외식
2132,D011898-ZZ-AVG,민트초코칩,대한민국,커피마마,아이스크림류,아이스크림류,,,,외식
2133,D011899-ZZ-AVG,초코릿 엑스타시,대한민국,커피마마,아이스크림류,아이스크림류,,,,외식
2134,D011900-ZZ-AVG,카페 에스프레소,대한민국,커피마마,아이스크림류,아이스크림류,,,,외식
2135,D011901-ZZ-AVG,월넛버터 스카치,대한민국,커피마마,아이스크림류,아이스크림류,,,,외식
2136,D011902-ZZ-AVG,쿠키앤크림,대한민국,커피마마,아이스크림류,아이스크림류,,,,외식
2137,D011903-ZZ-AVG,바닐라클래식,대한민국,커피마마,아이스크림류,아이스크림류,,,,외식
2138,D011904-ZZ-AVG,레인보우,대한민국,커피마마,아이스크림류,아이스크림류,,,,외식
2139,D011905-ZZ-AVG,그린티,대한민국,커피마마,아이스크림류,아이스크림류,,,,외식
2140,D011906-ZZ-AVG,스트로베리,대한민국,커피마마,아이스크림류,아이스크림류,,,,외식
2141,D011907-ZZ-AVG,프룻포레스트 요거트,대한민국,커피마마,아이스크림류,아이스크림류,,,,외식
2142,D011908-ZZ-AVG,보이즌 베리드림,대한민국,커피마마,아이스크림류,아이스크림류,,,,외식
2143,D011909-ZZ-AVG,베리플릇 소르베,대한민국,커피마마,아이스크림류,아이스크림류,,,,외식
2144,D011910-ZZ-AVG,호키포키 바닐라 ,대한민국,커피마마,아이스크림류,아이스크림류,,,,외식
2145,D011911-ZZ-AVG,마마흑당눈꽃빙수,대한민국,커피마마,아이스크림류,빙수류,,,,외식
2146,D011912-ZZ-AVG,브라우니 눈꽃빙수,대한민국,커피마마,아이스크림류,빙수류,,,,외식
2147,D011913-ZZ-AVG,블루베리 치즈크림 눈꽃빙수,대한민국,커피마마,아이스크림류,빙수류,,,,외식
2148,D011914-ZZ-AVG,자두복숭아눈꽃빙수,대한민국,커피마마,아이스크림류,빙수류,,,,외식
2149,D011915-ZZ-AVG,타로눈꽃빙수,대한민국,커피마마,아이스크림류,빙수류,,,,외식
2150,D011916-ZZ-AVG,망고치즈눈꽃빙수,대한민국,커피마마,아이스크림류,빙수류,,,,외식
2151,D011917-ZZ-AVG,딸기치즈눈꽃빙수(일반),대한민국,커피마마,아이스크림류,빙수류,,,,외식
2152,D011918-ZZ-AVG,딸기치즈눈꽃빙수(우유),대한민국,커피마마,아이스크림류,빙수류,,,,외식
2153,D011919-ZZ-AVG,초코눈꽃빙수,대한민국,커피마마,아이스크림류,빙수류,,,,외식
2154,D011920-ZZ-AVG,인절미눈꽃빙수,대한민국,커피마마,아이스크림류,빙수류,,,,외식
2155,D011921-ZZ-AVG,쿠앤크눈꽃빙수(일반),대한민국,커피마마,아이스크림류,빙수류,,,,외식
2156,D011922-ZZ-AVG,쿠앤크눈꽃빙수(우유),대한민국,커피마마,아이스크림류,빙수류,,,,외식
2157,D011923-ZZ-AVG,밀크눈꽃빙수(일반),대한민국,커피마마,아이스크림류,빙수류,,,,외식
2158,D011924-ZZ-AVG,밀크눈꽃빙수(우유),대한민국,커피마마,아이스크림류,빙수류,,,,외식
2159,D011925-ZZ-AVG,달달하구마빙수,대한민국,커피마마,아이스크림류,빙수류,,,,외식
2160,D011926-ZZ-AVG,딸기빙수,대한민국,커피마마,아이스크림류,빙수류,,,,외식
2161,D011927-ZZ-AVG,쿠키마우스빙수,대한민국,커피마마,아이스크림류,빙수류,,,,외식
2162,D011928-ZZ-AVG,컵커피빙수,대한민국,커피마마,아이스크림류,빙수류,,,,외식
2163,D011929-ZZ-AVG,컵딸기빙수,대한민국,커피마마,아이스크림류,빙수류,,,,외식
2164,D011930-ZZ-AVG,컵팥빙수,대한민국,커피마마,아이스크림류,빙수류,,,,외식
2165,D011931-ZZ-AVG,팥빙수,대한민국,커피마마,아이스크림류,빙수류,,,,외식
2166,D011932-ZZ-AVG,커피빙수,대한민국,커피마마,아이스크림류,빙수류,,,,외식
2167,D011933-ZZ-AVG,녹차빙수,대한민국,커피마마,아이스크림류,빙수류,,,,외식
2168,D011934-ZZ-AVG,바닐라품었슈,대한민국,커피마마,빵류,기타 빵류,,,,외식
2169,D011935-ZZ-AVG,딸기탑 마마츄리,대한민국,커피마마,빵류,페이스트리류,,,,외식
2170,D011936-ZZ-AVG,시나몬 멜츠 브레드,대한민국,커피마마,빵류,기타 빵류,,,,외식
2171,D011937-ZZ-AVG,리치골드브레드,대한민국,커피마마,빵류,기타 빵류,,,,외식
2172,D011938-ZZ-AVG,허니치즈퐁당마마츄리,대한민국,커피마마,빵류,페이스트리류,,,,외식
2173,D011939-ZZ-AVG,잉글리쉬머핀,대한민국,커피마마,빵류,샌드위치류,,,,외식
2174,D011940-ZZ-AVG,치즈스틱케이크,대한민국,커피마마,빵류,케이크류,,,,외식
2175,D011941-ZZ-AVG,고구마스틱케이크,대한민국,커피마마,빵류,케이크류,,,,외식
2176,D011942-ZZ-AVG,블루베리스틱케이크,대한민국,커피마마,빵류,케이크류,,,,외식
2177,D011943-ZZ-AVG,초코스틱케이크,대한민국,커피마마,빵류,케이크류,,,,외식
2178,D011944-ZZ-AVG,초코 퐁당 마마츄리,대한민국,커피마마,빵류,페이스트리류,,,,외식
2179,D011945-ZZ-AVG,블루베리 퐁당 마마츄리,대한민국,커피마마,빵류,페이스트리류,,,,외식
2180,D011946-ZZ-AVG,라즈베리 퐁당 마마츄리,대한민국,커피마마,빵류,페이스트리류,,,,외식
2181,D011947-ZZ-AVG,크로크무슈,대한민국,커피마마,빵류,샌드위치류,,,,외식
2182,D011948-ZZ-AVG,플레인베이글,대한민국,커피마마,빵류,식빵류,,,,외식
2183,D011949-ZZ-AVG,어니언베이글,대한민국,커피마마,빵류,식빵류,,,,외식
