fresh_food_id,amount_per_serving,calorie,carbohydrate,sugar,protein,fat,cholesterol,sodium,saturated_fat,trans_fat
1479,100,60 ,14.9,0,1.7,0.1,0,1,0,0
1480,100,70,17.6,-13.4,0.6,0.1,0,3,-0.02,0
1481,100,64,17.1,-13.6,1.2,0.1,0,1,-0.02,0
1482,100,64,15.2,0,1,0.2,0,1,-0.04,0
1483,100,354 ,68.5,0,18.5,1.3,0,0,0,0
1484,100,88 ,17.96,8.06,1.52,2.20,0,4,0.06,0
1485,100,48 ,10.0,0,1.8,0.7,0,3,0,0
1486,100,49 ,13.10,9.45,0.59,0.04,0,0,0.02,0
1487,100,66 ,16.04,14.22,0.28,0.03,0,2,0.01,0
1488,100,68 ,16.51,14.77,0.38,0.05,0,2,0.02,0
1489,100,63 ,15.59,13.70,0.19,0,0,3,0,0
1490,100,32 ,7.85,4.67,0.93,0.05,0,0,0.02,0
1491,100,49 ,11.18,10.21,0.74,0.79,0,0,0.01,0
1492,100,49 ,13.03,9.29,0.40,0.04,0,2,0.02,0
1493,100,81 ,19.95,18.81,0.31,0.03,0,3,0.01,0
1494,100,83 ,20.29,18.50,0.44,0.05,0,3,0.02,0
1495,100,79 ,19.62,19.09,0.19,0,0,2,0,0
1496,100,311 ,75.0,0,2.6,0.1,0,51,0,0
1497,100,54 ,13.02,9.92,0.29,0.03,0,4,0.01,0
1498,100,211 ,51.98,43.37,0.66,0.03,0,8,0.01,0
1499,100,43 ,8.69,5.76,0.67,1.13,0,0,0.05,0
1500,100,63,15.38,0,1.40,0.41,0,2,0.034,0
1501,100,48 ,12.57,9.96,0.55,0.09,0,0,0.02,0
1502,100,325 ,83.57,48.28,4.45,1.11,0,3,0.19,0.02
1503,100,41 ,10.07,6.64,0.81,0.26,0,6,0.02,0
1504,100,283 ,70.22,44.44,0.21,0.11,0,13,0.03,0
1505,100,88,22.06,20.46,0.65,0.33,0,3,0.027,0
1506,100,45 ,11.95,10.80,0.29,0.20,0,0,0.02,0
1507,100,80,19.8,0,0.3,0.1,0,2,-0.02,0
1508,100,57 ,14.11,10.93,0.20,0.66,0,0,0.01,0
1509,100,56 ,13.58,11.13,0.20,0.77,0,0,0.01,0
1510,100,58 ,14.65,10.73,0.21,0.55,0,0,0.02,0
1511,100,52 ,14.16,8.85,0.27,0.04,0,0,0.01,0
1512,100,49 ,13.36,8.17,0.30,0.03,0,0,0.01,0
1513,100,275 ,71.8,0,1.0,1.6,0,0,0,0
1514,100,53 ,11.7,0,1.0,0.2,0,2,0,0
1515,100,267 ,66.2,0,0.2,0.1,0,10,0,0
1516,100,66 ,15.1,0,0.7,0.3,0,3,0,0
1517,100,38 ,9.36,7.05,0.03,0,0,15,0,0
1518,100,42 ,11.45,9.98,0.17,0.01,0,3,0,0
1519,100,55 ,13.55,7.80,1.35,0.22,0,0,0.04,0
1520,100,112 ,23.83,10.33,0.87,2.82,0,3,0.03,0
1521,100,292 ,76.6,0,3.6,0.5,0,7,0,0
1522,100,30 ,7.12,7.39,1.20,0.05,0,1,0.02,0
1523,100,258 ,68.39,25.62,3.21,0.18,0,2,0.05,0
1524,100,48,12.34,10.74,0.63,0.04,0,4,0.003,0
1525,100,41 ,9.9,0,0.2,0.1,0,1,0,0
1526,100,304 ,75.36,56.06,0.46,0.03,0,4,0.01,0
1527,100,77 ,20.71,9.94,0.29,0.20,0,1,0.05,0
1528,100,24 ,4.6,0,0.8,0.6,0,23,0,0
1529,100,31 ,7.83,5.06,0.79,0.05,0,0,0.02,0
1530,100,36 ,9.26,5.53,0.65,0.05,0,1,0.02,0
1531,100,40 ,8.39,6.23,0.94,0.81,0,0,0.02,0
1532,100,70 ,9.7,0,1.0,3.8,0,20,0,0
1533,100,73 ,19.0,0,1.2,0.1,0,2,0,0
1534,100,60 ,15.41,4.49,0.82,0.21,0,0,0.04,0
1535,100,68 ,17.45,4.44,1.08,0.23,0,0,0.04,0
1536,100,160,8.53,0.66,2.00,14.66,0,7,2.126,0
1537,100,36,9,0,0.7,0.1,0,7,0,0
1538,100,42,10.5,0,0.1,0,0,1,0,0
1539,100,61 ,15.2,0,1.1,0.3,0,10,0,0
1540,100,73,18.40,0,0.66,0.50,0,6,0.023,0
1541,100,56 ,14.0,0,0.8,0.4,0,1,0,0
1542,100,54 ,12.0,0,2.6,0.3,0,16,0,0
1543,100,47 ,11.81,9.21,0.92,0.16,0,2,0.02,0
1544,100,49,11.89,0,1.04,0.30,0,0,0.035,0
1545,100,246,66.30,60.00,0.30,0,0,56,0,0
1546,100,36 ,9.49,6.88,0.58,0.04,0,2,0.01,0
1547,100,41 ,11.40,9.58,0.06,0.01,0,10,0,0
1548,100,30,7.5,0,0.7,0.1,0,1,-0.01,0
1549,100,81 ,12.8,0,2.1,3.3,0,1,0,0
1550,100,362 ,61.3,0,8.5,13.5,0,4,0,0
1551,100,226 ,55.87,50.14,0.14,0.26,0,0,0.01,0
1552,100,137 ,5.34,0,1.09,12.36,0,1625,2.35,0.01
1553,100,121,3.4,0,0.8,12.3,0,640,2.07,0
1554,100,44 ,10.3,0,1.0,0.4,0,1,0,0
1555,100,45 ,11.2,0,0.9,0.2,0,2,0,0
1556,100,54 ,13.9,0,1.0,0.1,0,1,0,0
1557,100,49 ,12.54,4.10,0.93,0.09,0,3,0.02,0
1558,100,40 ,10.28,2.24,0.87,0.06,0,2,0.01,0
1559,100,55 ,14.21,5.87,1.02,0.09,0,3,0.02,0
1560,100,158 ,11.9,0,2.0,12.9,0,0,0,0
1561,100,26 ,5.3,0,0.5,0.6,0,1,0,0
1562,100,32 ,8.4,0,0.6,0,0,11,0,0
1563,100,44 ,11.47,8.92,0.64,0.05,0,0,0.02,0
1564,100,240,63.88,38.13,2.18,0.38,0,2,0.088,0
1565,100,32 ,7.92,4.20,0.84,0.05,0,1,0.01,0
1566,100,46,11.13,11.03,0.58,0.09,0,2,0.012,0
1567,100,37,7.54,7.69,0.55,0.66,1,2,0.082,0
1568,100,95,23.25,19.08,1.72,0.64,0,2,0.195,0
1569,100,92,23.94,0,0.36,0.14,0,11,0,0
1570,100,45 ,11.23,9.81,1.33,0.04,0,3,0.01,0
1571,100,47 ,11.01,9.08,1.57,0.29,0,2,0.05,0
1572,100,27 ,5.0,0,0.9,0.7,0,0,0,0
1573,100,67 ,16.90,6.80,1.59,0.06,0,1,0.02,0
1574,100,134 ,33.21,22.59,0.18,0.02,0,7,0.01,0
1575,100,137 ,34.11,22.71,0.02,0,0,7,0,0
1576,100,46,11.97,4.27,0.46,0.13,0,2,0.008,0
1577,100,314 ,85.73,74.30,0.25,0.58,0,2,0.08,0.02
1578,100,46,12.20,12.10,0.39,0.13,0,2,0.010,0
1579,100,54,13.52,11.87,0,0.10,0,2,0.009,0
1580,100,54 ,13.73,7.07,0.77,0.26,0,1,0.03,0
1581,100,66 ,16.08,6.73,0.93,0.63,0,2,0.05,0
1582,100,180 ,49.68,32.34,0.25,0,0,154,0,0
1583,100,84 ,18.5,0,1.3,1.5,0,2,0,0
1584,100,53 ,14.32,10.26,0.46,0.04,0,0,0.01,0
1585,100,78 ,19.18,15.81,0.31,0.04,0,1,0.01,0
1586,100,76 ,18.81,13.02,0.13,0,0,1,0,0
1587,100,71 ,17.4,0,0.3,0,0,2,0,0
1588,100,43 ,11.52,8.78,0.39,0.03,0,2,0.01,0
1589,100,53,12.87,9.98,0.36,0.12,0,2,0.008,0
1590,100,23 ,5.95,1.73,0.45,0.05,0,5,0.02,0
1591,100,40 ,10.24,8.78,0.70,0.08,0,9,0.03,0
1592,100,60 ,15.73,13.74,0.40,0.27,0,1,0.02,0
1593,100,68 ,18.25,12.32,0.59,0.05,0,0,0.02,0
1594,100,58 ,15.18,12.94,0.55,0.22,0,1,0.02,0
1595,100,67 ,17.9,0,0.6,0.1,0,0,0,0
1596,100,57 ,14.82,13.87,0.44,0.25,0,0,0.02,0
1597,100,57 ,14.91,11.42,0.40,0.24,0,6,0.01,0
1598,100,66 ,17.3,0,0.5,0.2,0,1,0,0
1599,100,54 ,14.28,11.74,0.46,0.15,0,1,0.02,0
1600,100,76 ,20.20,17.07,0.49,0.22,0,0,0.03,0
1601,100,66 ,17.66,15.29,0.38,0.10,0,1,0.02,0
1602,100,58 ,15.4,0,0.6,0.1,0,5,0,0
1603,100,69 ,18.50,16.70,0.20,0.18,0,1,0.02,0
1604,100,50 ,12.75,11.59,0.70,0.16,0,1,0.01,0
1605,100,52 ,13.88,12.43,0.45,0.08,0,1,0.02,0
1606,100,65 ,17.48,16.45,0.33,0.07,0,0,0.02,0
1607,100,57 ,15.08,11.90,0.50,0.10,0,1,0.02,0
1608,100,51 ,13.59,9.16,0.61,0.05,0,1,0.02,0
1609,100,58 ,15.01,8.46,0.71,0.13,0,1,0.03,0
1610,100,50 ,13.13,12.72,0.35,0.15,0,1,0.02,0
1611,100,49 ,13.14,12.30,0.40,0.06,0,0,0.02,0
1612,100,59 ,15.75,14.84,0.37,0.13,0,1,0.02,0
1613,100,57 ,15.40,15.30,0.39,0.09,0,1,0.02,0
1614,100,53 ,14.16,13.01,0.31,0.06,0,0,0.02,0
1615,100,68 ,18.11,16.04,0.29,0.17,0,0,0.02,0
1616,100,62 ,15.68,14.64,0.27,0.60,0,1,0.02,0
1617,100,52 ,13.90,12.69,0.30,0.15,0,1,0.01,0
1618,100,47 ,12.63,7.94,0.41,0.03,0,0,0.01,0
1619,100,45 ,12.10,8.48,0.42,0.03,0,1,0.01,0
1620,100,297 ,78.89,66.71,2.64,0.53,0,27,0.10,0
1621,100,66 ,16.2,0,0.2,0,0,5,0,0
1622,100,292 ,72.60,60.17,0.28,0.03,0,6,0.01,0
1623,100,69 ,17.12,14.87,0.14,0.02,0,25,0.01,0
1624,100,49 ,13.49,11.47,0.23,0,0,6,0,0
1625,100,48 ,12.62,9.71,0.66,0.01,0,1,0,0
1626,100,47 ,9.97,7.50,0.61,1.05,0,0,0.02,0
1627,100,82 ,19.3,0,0.2,0.4,0,3,0,0
1628,100,75 ,18.52,18.90,0.19,0.03,0,1,0.01,0
1629,100,48,11.97,11.29,0,0,0,10,0,0
1630,100,75 ,0.7,0,16.1,0.4,0,69,0,0
1631,100,161,0,0,22.75,7.13,84,87,2.790,0
1632,100,238,0,0,28.97,12.67,96,76,4.560,0
1633,100,133,6.32,0,16.37,4.28,515,140,1.590,0
1634,100,111,0,0,26.50,0.50,80,78,0.092,0
1635,100,306 ,0.3,0,22.0,22.5,0,0,0,0
1636,100,463 ,0.3,0,25.5,37.6,0,0,0,0
1637,100,132 ,0,0,23.5,3.5,0,58,0,0
1638,100,162 ,0.1,0,24.4,6.2,0,0,0,0
1639,100,290 ,0.2,0,28.4,18.0,0,0,0,0
1640,100,253 ,0.3,0,13.8,20.6,0,0,0,0
1641,100,124 ,0,0,27.5,0.8,0,70,0,0
1642,100,120 ,0,0,27.2,0.6,0,0,0,0
1643,100,115 ,0.1,0,24.0,1.4,0,58,0,0
1644,100,142 ,0.1,0,27.8,2.6,0,62,0,0
1645,100,247 ,2.8,0,27.8,12.6,0,189,0,0
1646,100,289,9.42,0,22.54,17.35,87,292,4.610,0
1647,100,274 ,6.1,0,23.9,17.1,0,377,0,0
1648,100,106 ,0,0,22.97,0.97,56,45,0.37,0
1649,100,127 ,0,0,28.09,0.93,75,40,0.37,0
1650,100,164 ,0,0,35.47,1.48,110,61,0.58,0
1651,100,252 ,20.2,0,21.0,9.7,0,60,0,0
1652,100,178 ,0,0,18.78,10.53,95,74,3.17,0.10
1653,100,233 ,0,0,25.10,13.54,120,62,4.06,0.14
1654,100,244 ,0,0,26.36,14.08,117,97,4.26,0.14
1655,100,324,10.94,0,19.87,21.81,79,320,5.830,0
1656,100,190 ,0,0,18.59,11.83,80,62,3.70,0.10
1657,100,230 ,0,0,25.14,13.18,113,50,3.91,0.12
1658,100,238 ,0,0,26.33,13.53,113,88,4.05,0.12
1659,100,277,9.08,0,21.61,16.53,93,288,4.410,0
1660,100,154 ,0,0,19.41,7.67,92,84,2.31,0.07
1661,100,189 ,0,0,24.34,9.17,118,76,2.81,0.09
1662,100,215 ,0,0,28.88,9.92,142,116,3.09,0.09
1663,100,268,8.28,0,21.95,15.75,86,269,4.140,0
1664,100,342 ,0,0,15.05,29.58,70,59,6.81,0.24
1665,100,330,8.70,0,19.82,23.52,91,276,6.220,0
1666,100,180 ,0.1,0,19.0,10.6,0,66,0,0
1667,100,251 ,0,0,26.1,15.0,0,74,0,0
1668,100,138 ,0.1,0,19.0,6.1,0,80,0,0
1669,100,118 ,0.2,0,22.0,2.6,0,63,0,0
1670,100,108 ,2.8,0,20.0,1.3,0,73,0,0
1671,100,351 ,0,0,12.6,31.6,0,58,0,0
1672,100,106 ,0.5,0,23.1,0.7,0,54,0,0
1673,100,122 ,0.8,0,20.4,3.5,0,51,0,0
1674,100,130 ,0.9,0,18.9,4.9,0,72,0,0
1675,100,116 ,0.1,0,18.8,3.9,0,92,0,0
1676,100,167,0.87,0,24.46,6.51,563,76,2.060,0.090
1677,100,84 ,0,0,16.87,1.41,186,42,0.67,0
1678,100,132 ,0,0,26.78,2.00,314,57,0.97,0
1679,100,153,0.71,0,15.55,9.33,136,74,2.660,0
1680,100,185,0.10,0,26.41,7.92,242,48,2.260,0
1681,100,215,0.20,0,19.40,14.60,84,67,3.920,0
1682,100,12 ,0,0,1.3,0.7,0,13,0,0
1683,100,7,0,0,0.9,0.4,1,40,0.11,0
1684,100,252 ,19.1,0,16.5,12.2,0,410,0,0
1685,100,203 ,0,0,19.45,12.84,63,50,4.84,0.07
1686,100,236 ,0,0,17.77,17.06,76,64,4.52,0.07
1687,100,296 ,0,0,26.51,19.54,104,45,6.66,0.10
1688,100,270 ,0,0,24.83,17.59,95,79,6.02,0.09
1689,100,135 ,0,0,20.88,4.97,63,48,1.82,0.03
1690,100,211 ,0,0,30.63,8.70,97,42,2.86,0.04
1691,100,212 ,0,0,30.21,8.93,96,63,2.88,0.07
1692,100,130 ,0,0,21.29,4.23,63,46,1.55,0.03
1693,100,135 ,0,0,20.51,5.11,65,48,1.83,0.03
1694,100,138 ,0,0,21.13,5.14,74,45,1.89,0.03
1695,100,133 ,0,0,20.79,4.81,60,51,1.78,0.03
1696,100,139 ,0,0,20.90,5.39,58,49,1.95,0.03
1697,100,136 ,0,0,20.03,5.44,68,43,2.05,0.03
1698,100,142 ,0,0,23.33,4.58,54,42,1.68,0.03
1699,100,204 ,0,0,35.08,5.94,90,28,2.24,0.02
1700,100,184 ,0,0,32.06,5.18,80,49,2.00,0.02
1701,100,135 ,0,0,24.03,3.60,53,39,1.32,0.02
1702,100,203 ,0,0,17.51,13.74,70,52,4.53,0.09
1703,100,145 ,0,0,22.90,5.13,54,45,1.93,0.03
1704,100,227 ,0,0,17.21,16.36,65,51,5.91,0.13
1705,100,282 ,0,0,25.43,18.56,94,42,7.31,0.14
1706,100,264 ,0,0,24.06,17.23,91,65,6.42,0.12
1707,100,156 ,0,0,19.78,7.72,70,71,2.76,0.04
1708,100,203 ,0,0,29.14,8.46,99,54,3.02,0.05
1709,100,212 ,0,0,28.47,9.74,100,99,3.59,0.06
1710,100,372 ,0,0,13.90,33.31,70,56,13.27,0.16
1711,100,427 ,0,0,19.58,36.64,94,40,14.58,0.16
1712,100,484 ,0,0,22.78,41.20,99,80,15.00,0.18
1713,100,190 ,0,0,17.92,12.16,77,56,5.04,0.09
1714,100,237 ,0,0,17.88,17.19,84,52,6.38,0.14
1715,100,392 ,0,0,13.27,35.70,69,55,14.42,0.16
1716,100,325 ,0,0,17.12,26.89,64,102,6.55,0.13
1717,100,141 ,0,0,20.46,5.82,73,59,2.41,0.04
1718,100,123 ,0,0,22.21,3.15,68,46,1.17,0.02
1719,100,177 ,0,0,32.32,4.31,111,37,1.58,0.03
1720,100,172 ,0,0,30.23,4.76,95,57,1.74,0.02
1721,100,159 ,0,0,20.21,7.87,62,51,2.66,0.05
1722,100,135 ,0,0,18.83,5.91,65,48,2.10,0.04
1723,100,152 ,0,0,20.09,7.18,63,54,2.41,0.04
1724,100,161 ,0,0,20.56,7.92,61,50,2.86,0.05
1725,100,132 ,0,0,20.82,4.68,66,62,1.67,0.03
1726,100,144 ,0,0,20.49,6.13,61,41,2.24,0.04
1727,100,307 ,0,0,17.98,24.52,63,50,5.74,0.13
1728,100,134,2.47,0,21.39,3.65,301,87,1.170,0
1729,100,165,3.76,0,26.02,4.40,355,49,1.410,0
1730,100,227 ,0,0,8.7,20.2,0,21,0,0
1731,100,166,0,0,11.7,13.8,210,21,6.68,0
1732,100,371 ,0,0,10.8,34.6,0,54,0,0
1733,100,279 ,0.2,0,20.6,20.3,0,448,0,0
1734,100,85 ,0,0,18.0,1.0,0,92,0,0
1735,100,182,0,0,7.64,16.61,154,24,7.619,0
1736,100,233,0,0,12.49,20.32,277,18,9.520,0
1737,100,110 ,1.2,0,16.7,3.7,0,114,0,0
1738,100,151,0,0,25.40,4.70,480,80,1.510,0
1739,100,118,1.33,0,17.27,4.36,131,56,1.160,0
1740,100,148,0.40,0,23.60,5.05,221,35,1.340,0
1741,100,112 ,0,0,17.3,4.1,0,121,0,0
1742,100,157,0.09,0,21.40,7.26,316,40,2.990,0.110
1743,100,73 ,0,0,15.4,0.8,0,195,0,0
1744,100,212,0,0,23.16,12.59,88,132,3.570,0
1745,100,238,0,0,21.94,16.05,107,73,4.343,0
1746,100,220 ,0,0.28,28.91,11.65,93,332,3.77,0.04
1747,100,344 ,0,0,9.9,32.1,0,73,0,0
1748,100,154 ,0,0,20.7,7.1,0,85,0,0
1749,100,85,0,0,14.08,2.72,320,153,0.960,0
1750,100,99,0,0,16.60,3.10,387,81,1.090,0
1751,100,241 ,6.42,0.98,15.27,17.12,57,654,5.83,0.14
1752,100,548,1.35,0,35.73,43.27,107,2193,14.187,0
1753,100,467,2.6,1.9,26.7,42,95,1700,15.61,0
1754,100,188,3.7,0.6,14.9,13.1,49,910,4.55,0
1755,100,242,2.9,1.1,12.5,21,64,830,7.7,0
1756,100,251 ,9.36,0.87,15.27,16.91,63,732,5.63,0.08
1757,100,290,2.97,1.19,13.90,24.26,69,563,8.615,0.115
1758,100,241 ,5.90,1.28,14.41,17.70,66,795,5.66,0.11
1759,100,121 ,1.97,1.53,20.66,3.34,52,759,1.32,0.02
1760,100,197 ,7.92,0.93,15.43,11.53,55,778,3.68,0.08
1761,100,145,1.50,0,20.93,5.53,53,1203,1.810,0
1762,100,217 ,3.01,1.73,16.09,15.66,41,628,5.61,0.11
1763,100,256 ,4.63,1.57,15.44,19.51,40,668,7.08,0.15
1764,100,249 ,3.78,1.86,16.20,18.77,46,758,6.84,0.13
1765,100,193 ,2.30,1.34,17.01,12.82,52,703,4.23,0.06
1766,100,203 ,3.94,1.54,17.26,13.14,57,525,4.23,0.06
1767,100,234 ,4.05,2.12,19.70,15.43,59,806,4.86,0.07
1768,100,128 ,2.4,0,14.1,6.9,0,330,0,0
1769,100,178 ,32.28,1.09,3.18,3.96,34,506,1.35,0.03
1770,100,150 ,11.65,2.36,9.22,7.37,56,386,2.41,0.06
1771,100,285 ,21.0,0,9.4,18.2,0,345,0,0
1772,100,365 ,21.2,0,16.6,23.7,0,166,0,0
1773,100,102,0.3,0,20.1,2.5,65,50,0.8,0
1774,100,194,0.1,0,20.5,12.9,120,35,2.93,0
1775,100,249,0.5,0,18.8,19.8,86,45,5.83,0
1776,100,191 ,0,0,21.5,10.7,0,55,0,0
1777,100,400,0,0,22.57,33.70,85,65,13.960,0
1778,100,268,0.97,0,16.98,21.31,72,67,8.590,0
1779,100,359,0,0,26.37,27.26,103,64,10.860,0
1780,100,201,0,0,33.68,6.36,78,64,2.290,0
1781,100,164,0,0,28.45,4.67,74,38,1.608,0
1782,100,267,0,0,26.46,17.12,97,54,6.743,0
1783,100,307 ,1.9,0,16.5,24.4,0,127,0,0
1784,100,313 ,0,0,15.61,26.30,79,56,10.83,0.78
1785,100,357 ,0,0,25.20,26.63,90,33,10.96,0.64
1786,100,400 ,0,0,18.90,33.99,94,59,13.39,0.98
1787,100,253 ,0,0,18.58,18.59,65,55,5.76,0.44
1788,100,272 ,0,0,33.09,14.05,101,38,4.83,0.31
1789,100,309 ,0,0,25.60,21.32,96,74,6.78,0.53
1790,100,126 ,0.2,0,17.1,5.6,0,63,0,0
1791,100,269 ,0,0,17.88,20.60,61,51,6.11,0.35
1792,100,406 ,0,0,13.86,36.93,75,52,10.30,0.61
1793,100,424 ,0,0,12.62,39.35,75,53,11.11,0.75
1794,100,376 ,0,0,14.64,33.38,70,51,9.67,0.52
1795,100,313 ,0,0,14.57,26.73,65,49,8.37,0.38
1796,100,202 ,0,0,20.04,12.49,55,53,4.32,0.20
1797,100,415 ,0,0,12.17,38.65,74,46,10.03,0.56
1798,100,273 ,0,0,16.46,21.62,68,53,6.95,0.32
1799,100,349 ,0,0,15.76,30.03,66,43,9.08,0.52
1800,100,365 ,0,0,15.44,31.86,66,41,9.35,0.54
1801,100,363 ,0,0,14.73,31.96,68,44,9.05,0.51
1802,100,348 ,0,0,16.23,29.73,63,40,9.31,0.51
1803,100,335 ,0,0,16.03,28.46,68,46,8.82,0.51
1804,100,217 ,0,0,20.24,13.96,60,57,4.68,0.30
1805,100,174 ,0,0,21.37,8.91,53,63,2.50,0.15
1806,100,178 ,0,0,21.41,9.31,58,63,2.86,0.17
1807,100,167 ,0,0,22.45,7.70,51,56,2.37,0.12
1808,100,222 ,0,0,20.22,14.55,58,60,4.48,0.23
1809,100,233 ,0,0,21.76,15.03,59,69,4.80,0.27
1810,100,159 ,0,0,20.86,7.58,47,66,1.60,0.11
1811,100,217 ,0,0,19.63,14.21,57,51,4.45,0.25
1812,100,175 ,0,0,20.28,9.47,60,52,3.15,0.19
1813,100,218 ,0,0,20.24,14.05,54,51,4.89,0.25
1814,100,304 ,0,0,16.89,24.76,57,46,7.68,0.46
1815,100,245 ,0,0,17.85,18.03,59,48,5.54,0.31
1816,100,223 ,0,0,19.74,14.85,58,51,4.14,0.23
1817,100,268 ,0,0,17.40,20.63,56,42,7.61,0.42
1818,100,222 ,0,0,18.90,15.12,57,55,4.67,0.27
1819,100,224 ,0,0,19.17,15.21,51,48,4.43,0.24
1820,100,192 ,0,0,19.58,11.58,58,52,3.84,0.21
1821,100,185 ,0,0,21.26,10.10,54,60,3.41,0.18
1822,100,285 ,0,0,17.02,22.64,60,51,7.48,0.45
1823,100,213 ,0,0,18.93,14.19,57,57,4.12,0.23
1824,100,288 ,0,0,16.81,23.08,62,52,6.59,0.38
1825,100,351 ,0,0,14.29,30.90,68,44,9.02,0.48
1826,100,213 ,0,0,19.88,13.75,53,52,4.15,0.22
1827,100,413 ,0,0,12.64,38.19,70,51,10.97,0.64
1828,100,321 ,0,0,15.43,27.21,64,47,8.74,0.42
1829,100,342 ,0,0,14.12,29.96,74,63,7.17,0.47
1830,100,275 ,0,0,16.37,21.84,61,44,6.90,0.37
1831,100,253 ,0,0,18.04,18.82,60,53,5.40,0.30
1832,100,191 ,0,0,20.40,11.11,54,50,3.26,0.16
1833,100,191 ,0,0,20.39,11.17,55,51,3.22,0.15
1834,100,189 ,0,0,20.44,10.87,50,46,3.44,0.17
1835,100,360 ,0,0,16.48,30.84,63,44,8.59,0.42
1836,100,251 ,0,0,19.01,18.18,71,44,5.78,0.34
1837,100,388 ,0,0,15.50,34.29,85,41,10.93,0.70
1838,100,391 ,0,0,14.70,36.43,85,40,11.75,0.78
1839,100,388 ,0,0,14.69,34.65,86,42,11.29,0.67
1840,100,313 ,0,0,15.25,26.40,77,42,10.94,0.59
1841,100,187 ,0,0,21.13,10.45,65,39,3.51,0.18
1842,100,373 ,0,0,14.82,32.98,79,38,9.64,0.66
1843,100,269 ,0,0,15.69,21.52,72,42,7.79,0.43
1844,100,333 ,0,0,16.87,27.84,77,39,9.44,0.56
1845,100,342 ,0,0,17.10,28.72,76,38,9.75,0.59
1846,100,351 ,0,0,13.53,31.28,87,38,11.60,0.65
1847,100,297 ,0,0,18.23,23.34,69,34,8.05,0.47
1848,100,339 ,0,0,16.98,28.45,80,41,9.31,0.55
1849,100,227 ,0,0,20.83,14.75,74,46,5.75,0.33
1850,100,156 ,0,0,21.29,7.06,64,55,2.15,0.11
1851,100,153 ,0,0,20.57,7.01,68,56,2.21,0.11
1852,100,138 ,0,0,21.89,4.85,52,48,1.38,0.06
1853,100,211 ,0,0,20.12,13.38,73,53,4.29,0.23
1854,100,241 ,0,0,20.60,16.38,79,62,5.05,0.22
1855,100,153 ,0,0,22.05,6.41,63,57,1.88,0.10
1856,100,191 ,0,0,20.82,10.96,66,44,3.35,0.18
1857,100,171 ,0,0,20.02,9.18,69,46,3.00,0.16
1858,100,179 ,0,0,21.82,9.21,65,42,3.26,0.17
1859,100,211 ,0,0,19.38,13.74,64,44,4.54,0.25
1860,100,211 ,0,0,19.20,13.81,67,42,4.29,0.25
1861,100,207 ,0,0,21.50,12.38,63,44,3.16,0.18
1862,100,210 ,0,0,20.69,13.03,66,37,4.90,0.28
1863,100,200 ,0,0,19.72,12.37,65,46,4.07,0.22
1864,100,215 ,0,0,18.61,14.51,63,35,5.12,0.31
1865,100,189 ,0,0,19.04,11.51,69,49,3.75,0.19
1866,100,161 ,0,0,20.70,7.85,57,57,2.53,0.13
1867,100,251 ,0,0,17.42,18.84,70,49,5.99,0.34
1868,100,188 ,0,0,20.74,10.71,63,44,3.55,0.19
1869,100,273 ,0,0,17.77,21.09,73,49,6.07,0.38
1870,100,297 ,0,0,17.38,23.81,70,40,7.52,0.47
1871,100,197 ,0,0,19.77,12.11,62,52,3.59,0.21
1872,100,335 ,0,0,15.09,28.85,85,40,8.17,0.55
1873,100,305 ,0,0,18.09,24.35,71,45,7.87,0.39
1874,100,484 ,0,0,11.16,46.45,105,60,11.82,0.78
1875,100,241 ,0,0,17.64,17.69,78,44,6.03,0.33
1876,100,217 ,0,0,20.81,13.71,63,51,4.23,0.26
1877,100,179 ,0,0,22.47,8.92,61,41,2.10,0.11
1878,100,183 ,0,0,22.68,9.32,63,41,2.09,0.11
1879,100,160 ,0,0,21.61,7.31,57,41,2.17,0.11
1880,100,314 ,0,0,17.92,25.29,71,34,8.61,0.52
1881,100,233 ,0,0,20.22,15.70,66,53,5.60,0.30
1882,100,376 ,0,0,16.78,32.39,79,48,10.31,0.61
1883,100,396 ,0,0,15.35,35.25,84,47,10.35,0.63
1884,100,312 ,0,0,16.94,25.61,72,48,9.29,0.51
1885,100,293 ,0,0,15.46,24.16,67,44,9.79,0.47
1886,100,178 ,0,0,21.95,9.06,62,49,3.04,0.15
1887,100,404 ,0,0,15.89,35.76,77,46,10.93,0.70
1888,100,271 ,0,0,19.63,20.02,67,46,7.92,0.39
1889,100,309 ,0,0,18.60,24.45,69,47,9.35,0.48
1890,100,336 ,0,0,17.76,27.73,70,42,11.16,0.55
1891,100,319 ,0,0,16.68,26.39,72,47,8.89,0.44
1892,100,263 ,0,0,17.79,19.95,61,44,7.07,0.35
1893,100,309 ,0,0,20.05,23.89,70,51,9.36,0.50
1894,100,204 ,0,0,21.60,12.04,70,61,4.23,0.24
1895,100,157 ,0,0,23.06,6.39,62,64,2.21,0.11
1896,100,161 ,0,0,22.93,6.84,64,67,2.13,0.11
1897,100,147 ,0,0,24.04,4.86,57,57,1.86,0.09
1898,100,185 ,0,0,21.38,10.06,64,59,3.30,0.16
1899,100,237 ,0,0,21.47,15.55,73,66,6.21,0.30
1900,100,147 ,0,0,23.10,5.24,61,66,1.93,0.10
1901,100,183 ,0,0,20.98,10.06,65,51,3.89,0.20
1902,100,163 ,0,0,20.37,8.14,63,52,3.36,0.16
1903,100,163 ,0,0,21.75,7.57,62,49,3.28,0.16
1904,100,225 ,0,0,21.01,14.52,60,49,5.80,0.31
