NO,1회제공량(g),에너지(㎉),탄수화물(g),당류(g),단백질(g),지방(g),콜레스테롤(㎎),나트륨(㎎),포화 지방산(g),트랜스 지방산(g)
id,amount_per_serving,calorie,carbohydrate,sugar,protein,fat,cholesterol,sodium,saturated_fat,trans_fat
4123,160,294.3,-,3,16,-,-,447.2,4.3,-
4124,160,290,-,4.1,9.6,-,-,419.5,3.7,-
4125,187,259.3,-,4.4,14.7,-,-,447.4,3.9,-
4126,182,262.8,-,5.1,11.5,-,-,359.98,4.2,-
4127,140,240.7,-,4.6,10.2,-,-,398.4,2.5,-
4128,102,276.8,-,3.2,13.3,-,-,502.57,6.2,-
4129,204,236,-,6.3,12.1,-,-,354.66,3.5,-
4130,104,246.3,-,4.9,14.5,-,-,431.45,4.1,-
4131,187,276.2,-,5.8,10.7,-,-,305.05,5,-
4132,159,283.3,-,4.5,16,-,-,252.66,5.5,-
4133,101,259.8,-,7.4,11,-,-,336.1,5.5,-
4134,118,265.1,-,6.3,16.1,-,-,406.17,4.8,-
4135,388,160.7,-,2.6,6.9,-,-,281.22,2.5,-
4136,123,235.5,-,1.7,24.7,-,-,302.31,4,-
4137,149,354.5,-,6.1,14.2,-,-,415.98,5.8,-
4138,142,315.1,-,8.7,8.3,-,-,301.13,4.6,-
4139,105,338,-,4,13,-,-,476,5,-
4140,140,450,-,5,18,-,-,634,7,-
4141,126,343,-,5,21,-,-,463,5,-
4142,167,454,-,7,28,-,-,616,7,-
4143,143,387,-,5,19,-,-,564,5,-
4144,190,516,-,7,25,-,-,753,7,-
4145,150,391,-,7,18,-,-,623,7,-
4146,200,522,-,9,24,-,-,831,9,-
4147,155,410,-,8,18,-,-,572,4,-
4148,207,549,-,10,24,-,-,764,5,-
4149,150,389,-,6,22,-,-,615,6,-
4150,200,518,-,8,30,-,-,820,8,-
4151,134,365,-,5,15,-,-,534,5,-
4152,179,489,-,6,19,-,-,714,7,-
4153,145,352,-,2,14,-,-,461,5,-
4154,193,365,-,3,19,-,-,613,7,-
4155,154,489,-,5,22,-,-,543,7,-
4156,205,352,-,7,30,-,-,723,9,-
4157,123,469,-,4,16,-,-,459,6,-
4158,164,408,-,5,22,-,-,648,8,-
4159,129,543,-,5,11,-,-,500,7,-
4160,172,319,-,7,15,-,-,667,9,-
4161,113,426,-,5,17,-,-,463,5,-
4162,151,368,-,6,23,-,-,618,6,-
4163,110,490,-,4,13,-,-,455,5,-
4164,147,297,-,5,17,-,-,608,6,-
4165,132,397,-,5,18,-,-,549,6,-
4166,175,300,-,7,22,-,-,727,9,-
4167,176,401,-,5,24,-,-,812,11,-
4168,225,371,-,7,31,-,-,1040,14,-
4169,139,491,-,6,16,-,-,554,7,-
4170,185,475,-,7,22,-,-,737,9,-
4171,196,533,-,9,23,-,-,820,8,-
4172,262,713,-,13,31,-,-,1097,10,-
4173,168,472,-,5,30,-,-,777,8,-
4174,224,629,-,6,39,-,-,1036,11,-
4175,183,498,-,7,24,-,-,818,10,-
4176,243,661,-,9,32,-,-,1086,13,-
4177,203,564,-,7,28,-,-,917,13,-
4178,260,722,-,9,36,-,-,1175,17,-
4179,188,511,-,7,25,-,-,824,8,-
4180,240,653,-,9,32,-,-,1051,10,-
4181,217,566,-,7,27,-,-,903,12,-
4182,280,730,-,9,35,-,-,1166,15,-
4183,198,465,-,6,29,-,-,826,8,-
4184,254,635,-,8,37,-,-,1059,10,-
4185,225,609,-,12,32,-,-,1032,7,-
4186,290,786,-,15,41,-,-,1330,10,-
4187,204,554,-,10,24,-,-,891,14,-
4188,262,726,-,13,31,-,-,1168,18,-
4189,228,595,-,10,24,-,-,833,8,-
4190,294,767,-,12,31,-,-,1075,11,-
4191,230,612,-,15,24,-,-,883,10,-
4192,296,787,-,20,31,-,-,1137,12,-
4193,202,510,-,8,20,-,-,828,8,-
4194,270,682,-,10,26,-,-,1107,11,-
4195,200,224,-,1,44,-,-,338,1,-
4196,212,255,-,10,20,-,-,503,1,-
4197,200,386,-,5,48,-,-,1363,3,-
4198,200,435,-,4,47,-,-,1457,6,-
4199,108,207.8,-,4.1,5.4,-,-,475.2,21,-
4200,162,311.7,-,6.2,8.2,-,-,713,31.6,-
4201,100,190.2,-,3.5,5.6,-,-,483.4,22.2,-
4202,150,285.2,-,5.2,8.3,-,-,725.1,33.3,-
4203,101,213.2,-,1,5.8,-,-,563.5,22.2,-
4204,151,319.8,-,1.5,8.7,-,-,845.2,33.3,-
4205,100,231.7,-,1.9,6.7,-,-,571.3,23,-
4206,151,347.5,-,2.8,10,-,-,856.9,34.4,-
4207,119,271.3,-,5.6,6,-,-,542.2,24.1,-
4208,179,406.9,-,8.3,9,-,-,813.3,36.1,-
4209,117,229,-,6.8,5.6,-,-,504.9,23.9,-
4210,175,343.5,-,10.2,8.4,-,-,757.3,35.9,-
4211,121,236,-,3.9,6.5,-,-,754.3,23.4,-
4212,182,354,-,5.9,9.7,-,-,1131.4,35.1,-
4213,110,222.2,-,4.1,8.8,-,-,588,23.4,-
4214,164,333.3,-,6.2,13.1,-,-,882,35.2,-
4215,109,198.6,-,3.7,8.1,-,-,608,23,-
4216,164,297.9,-,5.6,12,-,-,912,34.5,-
4217,102,192,-,2.2,5.5,-,-,525.5,23.7,-
4218,154,288,-,3.2,8.1,-,-,788.2,35.5,-
4219,91,178.2,-,2.3,5.8,-,-,502,23.7,-
4220,137,267.3,-,3.4,8.6,-,-,753,35.5,-
4221,92,188.5,-,1,7.2,-,-,543.5,17.2,-
4222,138,282.8,-,1.5,10.8,-,-,815.2,25.7,-
4223,90,170,-,1.9,5.8,-,-,509.4,23,-
4224,135,255.1,-,2.9,8.8,-,-,764.1,34.4,-
4225,82,171.9,-,1.2,5.7,-,-,493.5,22.4,-
4226,122,258,-,1.9,8.5,-,-,740.3,33.5,-
4227,95,188.1,-,2.7,8.2,-,-,534.1,23.3,-
4228,142,282.1,-,4.1,12.3,-,-,801.1,34.9,-
4229,100,192.5,-,3,6.7,-,-,567.5,23.5,-
4230,150,288.8,-,4.5,10.1,-,-,851.3,35.1,-
4231,104,196.3,-,3.6,8,-,-,607.1,23.7,-
4232,156,294.5,-,5.4,11.9,-,-,910.7,35.4,-
4233,78,133.3,-,0.9,3.7,-,-,439.9,22.7,-
4234,116,228.7,-,1.6,6.6,-,-,659.8,34,-
4235,85,149.9,-,0.8,5.3,-,-,481.4,16.3,-
4236,128,253.6,-,1.4,9,-,-,722,24.4,-
4237,83,124.1,-,0.8,2.8,-,-,398.2,22.3,-
4238,125,214.8,-,1.4,5.3,-,-,597.2,33.4,-
4239,209,411.6,-,2.9,11.8,-,-,1187.7,61.2,-
4240,100,191.7,-,5.4,5.6,-,-,379.6,16.5,-
4241,100,183.2,-,0.2,3.2,-,-,692.2,27.8,-
4242,100,217.6,-,2.2,6.5,-,-,480.5,20.6,-
4243,100,198.9,-,1.8,8.9,-,-,483.6,17.3,-
4244,100,200.1,-,4.1,5.5,-,-,573.3,18.1,-
4245,100,171,-,0.3,2.51,-,-,417,2.08,-
4246,100,410.3,-,0.1,18.4,-,-,1417.1,9.9,-
4247,100,180,-,1,17,-,-,200,3.3,-
4248,100,204,-,0,22.1,-,-,703,0,-
4249,100,288,-,0,17.7,-,-,758,0,-
4250,30,31.8,-,0,0.18,-,-,200,0,-
4251,30,96,-,0,5.49,-,-,340.2,0,-
4252,4,1.12,-,0,0.03,-,-,25.2,0,-
4253,100,282.5,-,0.1,10.6,-,-,420.3,18.7,-
4254,26,49.6,-,0.1,5.6,-,-,53.7,0.3,-
4255,48,95.8,-,0.8,1.1,-,-,268.7,16.7,-
4256,30,65,-,1,4,-,-,220,2.1,-
4257,60,22,-,0,1,-,-,-,0,-
4258,420,14,-,0,0,-,-,4,0,-
4259,625,13,-,0,0,-,-,4,0,-
4260,375,410,-,46,3,-,-,39,0,-
4261,625,393,-,42,2,-,-,39,0,-
4262,225,240,-,33,8,-,-,70,0,-
4263,400,285,-,32,9,-,-,84,0,-
4264,300,253,-,9,8,-,-,69,0,-
4265,625,198,-,10,10,-,-,81,0,-
4266,425,349,-,13,5,-,-,68,0,-
4267,325,351,-,35,9,-,-,136,0,-
4268,600,433,-,38,9,-,-,144,0,-
4269,350,319,-,32,13,-,-,144,0,-
4270,625,365,-,36,13,-,-,146,0,-
4271,350,354,-,40,8,-,-,137,0,-
4272,625,382,-,43,9,-,-,148,0,-
4273,325,440,-,41,8,-,-,103,0,-
4274,625,612,-,49,10,-,-,119,0,-
4275,325,342,-,45,9,-,-,108,0,-
4276,625,389,-,56,10,-,-,126,0,-
4277,325,351,-,51,10,-,-,78,0,-
4278,550,327,-,33,9,-,-,65,0,-
4279,325,413,-,58,11,-,-,187,0,-
4280,700,498,-,43,13,-,-,210,0,-
4281,350,411,-,19,8,-,-,174,0,-
4282,650,469,-,16,8,-,-,197,0,-
4283,375,313,-,35,9,-,-,70,0,-
4284,625,353,-,37,9,-,-,77,0,-
4285,400,282,-,11,5,-,-,64,0,-
4286,375,365,-,5,3,-,-,36,8,-
4287,300,244,-,57,0,-,-,71,0,-
4288,400,272,-,66,0,-,-,60,0,-
4289,625,246,-,60,0,-,-,55,0,-
4290,400,281,-,66,1,-,-,15,0,-
4291,550,220,-,52,0,-,-,6,0,-
4292,600,234,-,56,0,-,-,8,0,-
4293,600,215,-,50,1,-,-,81,0,-
4294,625,258,-,61,1,-,-,16,0,-
4295,625,192,-,32,1,-,-,5,0,-
4296,625,241,-,37,2,-,-,7,0,-
4297,600,494,-,94,7,-,-,77,0,-
4298,625,448,-,45,8,-,-,109,0,-
4299,225,333,-,20,4,-,-,70,0,-
4300,188,386,-,8,9,-,-,498,0,-
4301,192,500,-,1,19,-,-,679,0,-
4302,188,493,-,7,14,-,-,601,0,-
4303,625,502,-,53,7,-,-,114,0,-
4304,765,709,-,66,9,-,-,158,0,-
4305,625,577,-,34,10,-,-,105,0,-
4306,765,784,-,47,12,-,-,148,0,-
4307,625,535,-,12,8,-,-,329,0,-
4308,765,742,-,24,10,-,-,373,0,-
4309,625,487,-,32,9,-,-,120,0,-
4310,765,694,-,45,12,-,-,163,0,-
4311,625,593,-,72,9,-,-,103,0,-
4312,765,800,-,85,12,-,-,147,0,-
4313,625,602,-,28,12,-,-,244,0,-
4314,965,809,-,40,15,-,-,287,0,-
4315,355,323,78,-,-,-,-,12,0,-
4316,355,5,1,-,-,-,-,15,0,-
4317,355,5,1,-,-,-,-,15,0,-
4318,355,5,1,-,-,-,-,15,0,-
4319,355,5,1,-,-,-,-,15,0,-
4320,355,5,1,-,-,-,-,15,0,-
4321,355,5,1,-,-,-,-,15,0,-
4322,355,5,1,-,-,-,-,15,0,-
4323,355,5,1,-,-,-,-,15,0,-
4324,355,5,1,-,-,-,-,15,0,-
4325,355,5,1,-,-,-,-,15,0,-
4326,355,5,1,-,-,-,-,15,0,-
4327,355,5,1,-,-,-,-,15,0,-
4328,355,200,34,-,-,-,-,200,4,-
4329,355,200,34,-,-,-,-,200,4,-
4330,355,190,35,-,-,-,-,230,3,-
4331,355,290,46,-,-,-,-,380,4,-
4332,355,180,30,-,-,-,-,200,3,-
4333,355,180,30,-,-,-,-,200,3,-
4334,355,170,31,-,-,-,-,220,2,-
4335,355,100,9,-,-,-,-,85,3,-
4336,355,5,1,-,-,-,-,10,0,-
4337,355,206,24,-,-,-,-,80,7,-
4338,355,255,36,-,-,-,-,190,2.5,-
4339,355,105,9,-,-,-,-,90,3,-
4340,355,5,0,-,-,-,-,-,0,-
4341,355,100,31,-,-,-,-,85,3,-
4342,355,5,1,-,-,-,-,10,0,-
4343,355,220,18,-,-,-,-,200,7,-
4344,355,211,24,-,-,-,-,80,7,-
4345,355,280,46,-,-,-,-,330,4,-
4346,355,280,45,-,-,-,-,320,0,-
4347,355,270,46,-,-,-,-,350,3,-
4348,355,210,18,-,-,-,-,180,7,-
4349,355,130,11,-,-,-,-,115,4,-
4350,355,0,0,-,-,-,-,20,0,-
4351,355,150,2,-,-,-,-,125,5,-
4352,355,320,47,-,-,-,-,260,9,-
4353,355,130,2,-,-,-,-,120,4,-
4354,355,370,6,-,-,-,-,330,7,-
4355,355,350,51,-,-,-,-,190,14,-
4356,355,270,51,-,-,-,-,330,4.5,-
4357,355,280,45,-,-,-,-,320,5,-
4358,355,370,67,-,-,-,-,330,6,-
4359,355,370,67,-,-,-,-,330,6,-
4360,355,408,52,-,-,-,-,72,0,-
4361,355,323,78,-,-,-,-,12,0,-
4362,355,214,53,-,-,-,-,50,0,-
4363,355,226,61,-,-,-,-,60,0,-
4364,355,310,45,-,-,-,-,390,6,-
4365,355,310,53,-,-,-,-,320,6,-
4366,355,300,55,-,-,-,-,370,4.5,-
4367,355,5,0,-,-,-,-,5,0,-
4368,355,5,1,-,-,-,-,10,0,-
4369,355,100,31,-,-,-,-,85,3,-
4370,355,95,23,-,-,-,-,5,0,-
4371,355,88,21,-,-,-,-,-,0,-
4372,355,81,19,-,-,-,-,5,0,-
4373,355,95,23,-,-,-,-,5,0,-
4374,355,65,15,-,-,-,-,60,0,-
4375,355,90,23,-,-,-,-,35,0,-
4376,355,80,20,-,-,-,-,45,0,-
4377,355,85,22,-,-,-,-,-,0,-
4378,355,100,25,-,-,-,-,25,0,-
4379,355,100,25,-,-,-,-,50,0,-
4380,355,230,77,-,-,-,-,154,0.9,-
4381,355,207,52,-,-,-,-,72,0,-
4382,355,210,33,-,-,-,-,260,6,-
4383,355,280,48,-,-,-,-,370,3,-
4384,355,290,47,-,-,-,-,340,4,-
4385,95,399,34,11,5,27,-,280,19,0.6
4386,110,485,67,24,7,21,-,490,13,0.07
4387,138,557,20,0,-,-,-,10,15,-
4388,138,557,61,34,9,33,-,270,16,0.86
4389,1400,388,45,3.2,18,15,-,748,9,0.13
4390,128,525,68,32,9,29,-,309,18,1
4391,120,315,63,8,12,1.6,-,398,0.4,-
4392,120,389,47,9,12,17,-,206,6,-
4393,120,321,63,11,13,2,-,274,2,-
4394,100,191,21,2,11,7,-,526,2.1,-
4395,100,186,22,1,11,6,-,536,2.7,-
4396,110,390,34,22,5,26,-,250,11,-
4397,120,341,23,16,6,25,-,200,16,-
4398,205,907,69,58,16,63,-,130,33,-
4399,160,541,59,8,11,29,-,70,16,0.06
4400,110,409,28,23,9,29,-,260,18,1.44
4401,120,448,34,22,6,32,-,110,21,0.49
4402,85,258,27,14,6,14,-,180,9,0.4
4403,160,467,39,28,6,31,-,170,20,-
4404,300,948,86,52,16,60,-,360,43,0.99
4405,210,700,66,45,10,44,-,260,20,0.59
4406,100,287.96,25.14,12.35,7.88,17.32,-,77.39,6.14,0.06
4407,100,304.87,24.25,13.67,7.8,19.63,-,89.23,5.51,0.08
4408,140,400,39,6,16,20,-,980,6,-
4409,180,365,37,7,16,17,-,660,4.4,-
4410,180,365,35,5,18,17,-,760,2.9,-
4411,230,440,48,5,17,20,-,1010,6,-
4412,180,409,44,6,20,17,-,760,3.5,-
4413,240,470,50,16,25,19,-,1310,5,-
4414,170,346,43,2,12,14,-,500,3,-
4415,210,450,65,5,25,10,-,1010,5,0.06
4416,42,193,23,19,3,9.7,-,16.9,3.9,-
4417,42,195,20,18,2.8,11,-,18.8,4.3,-
4418,42,165,24,19,2.2,9.7,-,60,4.8,-
4419,42,165,21.8,18.6,2.4,7.5,-,16.4,2.8,-
4420,45,204,18.7,15.2,3.6,12.8,-,43.6,5.8,-
4421,55,246,21.8,17.6,4.4,15.6,-,26.6,7,-
4422,30,280,38,16,5,12,-,130,7,-
4423,50,230,22,0,0,-,-,110,8,-
4424,55,272,36,0,0,-,-,159,7,-
4425,50,240,29,0,0,-,-,190,6,-
4426,10,50,6,0,0,-,-,25,1,-
4427,15,70,11,7,0.7,2.5,-,25,18,-
4428,230,10,1.4,0,0.5,-,-,30,0,-
4429,430,245,48,108,5,-,-,70,2.5,-
4430,490,159,38,35,2,-,-,10,0,-
4431,282,169,21,12,9,-,-,151,5,-
4432,450,227,30,28,8,-,-,135,5.4,-
4433,340,8,0,0,0,-,-,5,0,-
4434,410,14,2,0,2,-,-,10,0,-
4435,360,6,1,0,0,-,-,15,0,-
4436,300,9,1,0,1,-,-,5,0,-
4437,220,113,9,8,6,-,-,101,4,-
4438,280,152,12,11,8,-,-,137,5,-
4439,280,207,29,28,7,-,-,121,4,-
4440,289,231,31,29,8,-,-,137,5,-
4441,310,334,29,26,8,-,-,135,13,-
4442,533,442,109,98,1,-,-,55,0,-
4443,436,350,62,61,11,-,-,175.8,4,-
4444,502,298,70,70,1,-,-,37.8,0.3,-
4445,465,374,64,40,9,-,-,185,3.6,-
4446,478,371,67,43,8,-,-,155,2.9,-
4447,481,499,76,51,4,-,-,110,7.5,-
4448,501,400,90,90,1,-,-,10,0.8,-
4449,500,353,87,77,0,-,-,15,0.1,-
4450,472,403,85,81,5,-,-,150,2.6,-
4451,520,340,74,67,3,-,-,40,1.1,-
4452,484,334,68,63,4,-,-,90,2.6,-
4453,497,550,85,74,8,-,-,180,10.8,-
4454,545,556,94,39,7,-,-,90,11.3,-
4455,531,668,108,42,10,-,-,190,12.6,-
4456,390,335,47.6,48,9.6,-,-,194.5,7,-
4457,390,330,46.6,47,9.6,-,-,192.1,7,-
4458,464,184,45,39,1,-,-,10,0,-
4459,511,264,65,58,1,-,-,5,0,-
4460,481,201,46,46,1.2,-,-,16.8,0.3,-
4461,400,11,2,0,1,-,-,-,0,-
4462,430,10,2,0,1,-,-,-,0,-
4463,400,10,2,0,1,-,-,-,0,-
4464,430,10,2,0,1,-,-,-,0,-
4465,400,9,2,0,1,-,-,5,0,-
4466,430,9,2,0,1,-,-,5,0,-
4467,400,23,5,0,0,-,-,-,0,-
4468,430,23,5,0,0,-,-,-,0,-
4469,400,11,2,0,0,-,-,5,0,-
4470,430,11,2,0,0,-,-,5,0,-
4471,400,9,0,0,0,-,-,-,0,-
4472,430,9,0,0,0,-,-,-,0,-
4473,330,490,65,52,11.4,-,-,225,15.7,-
4474,388,409,59,46,7.7,-,-,150,12.9,-
4475,330,494,64,53,11.4,-,-,215,16.6,-
4476,388,412,58,47,7.4,-,-,140,13.8,-
4477,430,260,64,60,0,-,-,60,0,-
4478,325,109,27,23,0,-,-,20,0,-
4479,280,93,23,19,0,-,-,-,0,-
4480,471,418,100,37,1,-,-,15,0.3,-
4481,377,246,24,22,9.9,-,-,205,7.3,-
4482,429,175,18,17,6.8,-,-,140,5,-
4483,483,113,27,16,0.6,-,-,30,0,-
4484,483,89,19,16,1,-,-,5,0,-
4485,436,247,62,60,0.2,-,-,20,0.1,-
4486,467,217,54,53,0.1,-,-,-,0,-
4487,383,468,56,48,12,-,-,290,14.3,-
4488,453,396,50,42,8.7,-,-,225,11.8,-
4489,373,351,48,46,11.5,-,-,210,7.5,-
4490,438,227,42,40,8.1,-,-,140,5,-
4491,233,744,76,41,15,-,-,430,10,-
4492,233,706,81,50,14,-,-,260,7,-
4493,223,717,76,41,15,-,-,260,7,-
4494,233,698,76,41,15,-,-,260,6,-
4495,120,300,36,17,3,-,-,107,12,-
4496,130,375,38,17,4,-,-,188,13,-
4497,156,450,45,29,7,-,-,140,17,-
4498,540,389,96,89,2,-,-,75,1.9,-
4499,400,530,110,52,10,-,-,210,4,-
4500,390,385,70,35,5,-,-,125,8,-
4501,530,380,71,67,5,-,-,70,6,-
4502,142,411,38,22,5,-,-,120,19,-
4503,170,325,25,19,15,-,-,390,5,-
4504,170,345,24,18,17,-,-,890,6,-
4505,190,585,45,35,20,-,-,910,6,-
4506,101,345,39,25,5,-,-,45,12,-
4507,141,549,53,36,5,-,-,160,15,-
4508,256,616.8,74,54,11.3,-,-,326.1,15,-
4509,146,385.5,46.3,31,11,-,-,317.4,7,-
4510,136,471,33,23,6,-,-,105,22,-
4511,170,384,39,9,12,-,-,750,4.7,-
4512,189,330,42,1,17,-,-,960,3.7,-
4513,170,345,24,18,17,-,-,890,6,-
4514,72,365,32,7,5,-,-,210,27,-
4515,150,289,26,19,5,-,-,35,13,-
4516,150,728,97,32,14,-,-,630,18,-
4517,137,389,41,0,18,-,-,770,15,-
4518,104,325,43,0,11,-,-,700,11,-
4519,97,454,41,16,5,-,-,195,11,-
4520,105,132,28,0,5,-,-,65,11,-
4521,105,255,24,0,5,-,-,55,15,-
4522,135,257,25,0,5,-,-,60,15,-
4523,135,215,20,0,5,-,-,220,13,-
4524,382,906,142,0,11,-,-,530,33,-
4525,232,676,126,0,9,-,-,550,15,-
4526,248,540,58,3,21,-,-,1295,8,-
4527,110,320,64,14,11,-,-,460,1.9,-
4528,110,309,61,12,12,-,-,460,1.5,-
4529,60,240,37,4,4,-,-,190,2.1,-
4530,106,306,25,24,7,-,-,270,15,-
4531,420,125,-,-,7,4.1,-,105,-,-
4532,420,15,-,-,1,-,-,-,-,-
4533,30,5,-,-,0,-,-,-,-,-
4534,360,15,-,-,1,-,-,-,-,-
4535,360,170,-,-,9,4.4,-,110,-,-
4536,360,180,-,-,10,5,-,115,-,-
4537,360,270,-,-,9,6,-,90,-,-
4538,360,325,-,-,8,5,-,115,-,-
4539,360,320,-,-,10,10,-,105,-,-
4540,80,75,-,-,2,1.1,-,30,-,-
4541,360,345,-,-,10,11,-,120,-,-
4542,420,555,-,-,7,17,-,210,-,-
4543,420,335,-,-,5,2,-,180,-,-
4544,420,470,-,-,6,11,-,60,-,-
4545,420,345,-,-,6,2,-,65,-,-
4546,420,340,-,-,6,7,-,50,-,-
4547,420,375,-,-,9,9,-,100,-,-
4548,420,360,-,-,8,11,-,130,-,-
4549,420,245,-,-,2,-,-,-,-,-
4550,420,105,-,-,1,-,-,25,-,-
4551,420,120,-,-,1,-,-,40,-,-
4552,420,135,-,-,1,-,-,70,-,-
4553,600,150,-,-,-,-,-,10,-,-
4554,420,248,-,-,2,-,-,39,-,-
4555,420,280,-,-,4,1.6,-,35,-,-
4556,420,185,-,-,2,-,-,59,-,-
4557,480,110,-,-,1,-,-,7,-,-
4558,480,120,-,-,1,-,-,30,-,-
4559,360,440,-,-,9,11,-,75,-,-
4560,360,345,-,-,9,7,-,65,-,-
4561,360,295,-,-,10,7,-,85,-,-
4562,360,400,-,-,12,7,-,95,-,-
4563,420,135,-,-,0,-,-,-,-,-
4564,420,155,-,-,0,-,-,-,-,-
4565,420,125,-,-,0,-,-,-,-,-
4566,360,175,-,-,0,-,-,55,-,-
4567,360,0,-,-,0,-,-,-,-,-
4568,360,170,-,-,0,-,-,-,-,-
4569,360,145,-,-,0,-,-,10,-,-
4570,360,130,-,-,0,-,-,95,-,-
4571,360,0,-,-,0,-,-,-,-,-
4572,360,0,-,-,0,-,-,-,-,-
4573,360,0,-,-,0,-,-,-,-,-
4574,746,1150,-,-,40,15,-,400,-,-
4575,237,860,-,-,17,19,-,690,-,-
4576,280,915,-,-,17,30,-,1070,-,-
4577,244,875,-,-,26,17,-,940,-,-
4578,260,840,-,-,32,20,-,1400,-,-
4579,354,141,-,9,7,-,-,100,5,-
4580,354,109,-,7,5,-,-,75,4,-
4581,354,496,-,49,11,-,-,191,15,-
4582,354,408,-,43,7,-,-,124,11,-
4583,354,303,-,31,12,-,-,199,11,-
4584,354,237,-,24,7,-,-,121,9,-
4585,354,283,-,14,5,-,-,123,13,-
4586,354,257,-,18,5,-,-,84,12,-
4587,354,258,-,17,5,-,-,83,12,-
4588,354,222,-,10,5,-,-,82,12,-
4589,354,125,-,8,5,-,-,85,4,-
4590,354,15,-,0,0,-,-,-,0,-
4591,150,183,-,12,4,-,-,36,6,-
4592,354,508,-,35,11,-,-,100,20,-
4593,354,321,-,29,10,-,-,220,12,-
4594,354,245,-,24,6,-,-,161,9,-
4595,354,246,-,24,8,-,-,136,7,-
4596,354,174,-,20,5,-,-,81,4,-
4597,354,332,-,29,9,-,-,142,14,-
4598,354,287,-,30,6,-,-,92,11,-
4599,354,160,-,10,7,-,-,115,6,-
4600,354,180,-,12,8,-,-,130,7,-
4601,354,103,-,6,5,-,-,72,4,-
4602,354,11,-,0,1,-,-,-,0,-
4603,354,11,-,0,1,-,-,-,0,-
4604,25,12,-,0,1,-,-,5,0,-
4605,25,61,-,1,1,-,-,9,5,-
4606,25,5,-,0,0,-,-,-,0,-
4607,354,140,-,33,0,-,-,13,0,-
4608,354,140,-,33,0,-,-,13,0,-
4609,354,208,-,49,0,-,-,20,0,-
4610,354,208,-,49,0,-,-,20,0,-
4611,354,264,-,47,5,-,-,80,4,-
4612,354,188,-,34,0,-,-,14,0,-
4613,354,188,-,34,0,-,-,14,0,-
4614,354,102,-,25,0,-,-,3,0,-
4615,354,102,-,25,0,-,-,3,0,-
4616,354,438,-,32,8,-,-,132,20,-
4617,354,319,-,23,6,-,-,93,14,-
4618,354,0,-,0,0,-,-,-,0,-
4619,354,0,-,0,0,-,-,-,0,-
4620,354,0,-,0,0,-,-,-,0,-
4621,354,0,-,0,0,-,-,-,0,-
4622,354,2,-,0,0,-,-,-,0,-
4623,354,1,-,0,0,-,-,-,0,-
4624,354,3,-,0,0,-,-,3,0,-
4625,354,1,-,0,0,-,-,2,0,-
4626,354,3,-,0,0,-,-,-,0.1,-
4627,354,2,-,0,0,-,-,-,0,-
4628,354,4,-,0,0,-,-,-,0,-
4629,354,2,-,0,0,-,-,-,0,-
4630,354,113,-,17,0,-,-,19,0,-
4631,354,113,-,17,0,-,-,19,0,-
4632,354,195,-,35,0,-,-,19,0,-
4633,354,195,-,35,0,-,-,19,0,-
4634,354,282,-,51,0,-,-,21,0,-
4635,354,282,-,51,0,-,-,21,0,-
4636,354,203,-,44,1,-,-,5,0,-
4637,354,203,-,44,1,-,-,5,0,-
4638,354,256,-,31,9,-,-,142,7,-
4639,354,197,-,26,6,-,-,96,5,-
4640,354,258,-,30,9,-,-,139,7,-
4641,354,198,-,26,6,-,-,93,5,-
4642,354,404,-,45,10,-,-,166,15,-
4643,354,314,-,35,7,-,-,112,12,-
4644,354,419,-,41,10,-,-,154,17,-
4645,354,354,-,36,7,-,-,104,14,-
4646,354,624,-,39,13,-,-,146,29,-
4647,354,518,-,31,8,-,-,64,25,-
4648,354,320,-,44,11,-,-,213,7,-
4649,354,363,-,40,8,-,-,164,14,-
4650,354,112,-,13,2,-,-,-,0,-
4651,354,197,-,46,1,-,-,6,0,-
4652,354,209,-,50,1,-,-,15,0,-
4653,354,264,-,58,3,-,-,48,2,-
4654,354,187,-,19,2,-,-,25,0,-
4655,354,186,-,19,3,-,-,43,0,-
4656,354,209,-,27,2,-,-,30,0,-
4657,354,107,-,19,1,-,-,24,0,-
4658,354,106,-,19,2,-,-,42,0,-
4659,354,129,-,27,1,-,-,29,0,-
4660,354,287,-,56,7,-,-,176,2,-
4661,354,302,-,58,8,-,-,210,2,-
4662,354,316,-,52,2,-,-,76,9,-
4663,354,412,-,57,7,-,-,143,12,-
4664,354,658,-,50,8,-,-,45,29,-
4665,354,511,-,46,8,-,-,194,24,-
4666,354,432,-,39,7,-,-,171,14,-
4667,354,407,-,57,6,-,-,193,12,-
4668,354,307,-,34,5,-,-,178,12,-
4669,472,144,-,33,0,-,-,19,0,-
4670,472,153,-,38,0,-,-,5,0,-
4671,472,208,-,46,0,-,-,18,0,-
4672,472,189,-,42,0,-,-,19,0,-
4673,200,512,-,5,26,-,-,1229,8,-
4674,233,570,-,14,26,-,-,1229,8,-
4675,288,729,-,6,32,-,-,1874,7.8,-
4676,285,684,-,9,26,-,-,1577,6.7,-
4677,203,739,-,41,8,-,-,482,19,-
4678,170,602,-,30,9,-,-,216,15.7,-
4679,168,609,-,34,6,-,-,183,28,-
4680,206,445,-,46,4,-,-,100,12.5,-
4681,180,495,-,69,11,-,-,85,2.5,-
4682,190,468,-,28,8,-,-,165,20,-
4683,168,547,-,33,8,-,-,132,21.9,-
4684,233,665,-,25,15,-,-,362,20.1,-
