NO,1회제공량(g),에너지(㎉),탄수화물(g),당류(g),단백질(g),지방(g),콜레스테롤(㎎),나트륨(㎎),포화 지방산(g),트랜스 지방산(g)
id,amount_per_serving,calorie,carbohydrate,sugar,protein,fat,cholesterol,sodium,saturated_fat,trans_fat
53928,40,176,7,4,0,4,0,28,1,0
53929,40,176,7,4,0,4,0,28,1,0
53930,35,167,22,11,1,8,0,65,5,0
53931,35,169,22,14,1,8,0,58,5,0
53932,35,168,22,16,1,8,0,59,5,0
53933,35,171,23,11,1,8,0,65,4,0
53934,45,195,9,3,0,5,0,46,2,0
53935,45,192,9,2,0,5,0,45,2,0
53936,45,167,22,11,1,8,0,65,5,0
53937,45,171,23,11,1,8,0,63,4,0
53938,110,355,82,29,6,0,0,0,0,0
53939,45,242,26,26,3,14,0,55,13,0
53940,110,565,75,20,10,25,0,475,17.5,0
53941,110,545,77,22,6,25,0,495,19,0
53942,204,1005,140,80,10,45,0,1100,20,0
53943,61,305,44,23,3,13,0,326,6,0
53944,230,1130,160,90,10,50,0,1250,25,0
53945,330,52,13,11,0,0,0,130,0,0
53946,330,68,17,12,0,0,0,130,0,0
53947,330,68,17,12,0,0,0,130,0,0
53948,100,170,3,2,1,17,0,15,15,0
53949,100,170,3,2,1,17,0,15,15,0
53950,330,215,37,23,1,7,0,120,6,0
53951,330,109,15,10,1,5,0,100,4,0
53952,330,100,25,25,0,0,0,130,0,0
53953,330,76,19,18,0,0,0,130,0,0
53954,330,106,26,25,0,0,0,83,0,0
53955,280,90,22,0,1,0,0,70,0,0
53956,280,75,18,5,0.7,0,0,20,0,0
53957,1500,5559,1080,180,141,75,0,0,27,0
53958,3150,7329,1512,504,129,85,0,2205,66,0
53959,1800,6750,1314,216,171,90,0,2340,36,0
53960,35,155,21,8,2,7,27,154,4.2,0
53961,120,301,40,30,5,14,152,35,8,0.2
53962,90,432,46,12,10,23,75,322,7,0.2
53963,100,135,16.3,15.7,4,6,32.8,107.5,3,0.04
53964,48,173,18,17.7,3.1,10,40,91,5.8,0.4
53965,48,182,19.4,19,2.9,10.4,35,91,5.7,0.4
53966,22,126,11,11,1,9,20,44,4.6,0
53967,15,60,14,1,0,0,0,10,0,0
53968,15,60,14,0.7,0,0,0,6,0,0
53969,15,60,15,0.7,0,0,0,9,0,0
53970,15,60,13,0,1,0,0,70,0,0
53971,22,79,20,5,0,0,0,45,0,-
53972,36,137,27,1,7,0,0,39,0,0
53973,95,342,51,0.8,34,0.3,0,28,0,0
53974,18,69,2,0,15,0,0,15,0,0
53975,15,60,14,3,0,0,0,0,0,0
53976,60,220,35,7,19,0,0,40,0,0
53977,36,137,27,1,7,0,0,39,0,0
53978,150,5,11,0,0,0,0,7.5,0,0
53979,150,5,11,0,0,0,0,8.1,0,0
53980,150,5,11,0,0,0,0,8.1,0,0
53981,150,5,11,0,0,0,0,50,0,0
53982,150,5,11,0,0,0,0,8,0,0
53983,150,5,11,0,0,0,0,8.1,0,0
53984,150,15,12,0,1,0,0,75,0,0
53985,100,414,70.1,26.7,6.8,11.8,0,164,5.8,-
53986,12,63,6,3,1,4,0,15,2,0
53987,12,60,6,3,1,4,0,20,2,0
53988,12,65,6,4,1,4,0,15,2,0
53989,12,60,6,3,1,4,0,15,2,0
53990,100,323,81,81,0,0,0,0,0,0
53991,100,327,82,82,0,0,0,0,0,0
53992,100,320,80,80,0,0,0,0,0,0
53993,100,327,82,82,0,0,0,0,0,0
53994,6,30,2,2,0,3,0,1,2,0
53995,6,29,3,2,0,2,0,5,1,0
53996,6,31,2,1,1,3,0,0,2,0
53997,6,30,3,2,0,2,0,5,1,0
53998,80,452,34,25,8,34,15,50,17,0
53999,22,115,14,12,1,7,0,10,7,0
54000,7,39,4,3,0,3,0,5,3,0
54001,7,39,4,3,0,3,0,5,3,0
54002,7,39,4,3,0,3,0,5,3,0
54003,7,39,4,3,0,3,0,5,3,0
54004,7,39,4,3,0,3,0,5,3,0
54005,6,31,3,2,0,2,1,4,1,0
54006,54,205,51,6,1,0,0,40,0,0
54007,15,60,14,1,0,0,0,20,0,0
54008,15,55,13,0,1,0,0,70,0,0
54009,12,50,1,1,12,0,0,15,0,0
54010,54,180,48,1,4,0,0,40,0,0
54011,15,60,6,1,6,0,0,0,0,0
54012,60,300,53,4,3,0,0,20,0,0
54013,2,5,2,0,0,0,0,-,0,0
54014,15,55,12,5,0,1.6,0,0,0,0
54015,10,3.24,1,0,0,0,0,0,0,0
54016,38,120,27,13,2,0.6,0,-,0,0
54017,125,620,86,1,7,28,10,960,13,0.3
54018,340,1775,215,48,18,94,0,800,31,0
54019,230,1140,167,50,10,48,0,170,24,0
54020,350,1830,221,59,23,95,3,860,42,0.3
54021,120,630,66,3,9,37,0,880,16,0
54022,900,4475,584,151,76,204,0,3850,85.5,0.6
54023,900,3925,648,144,83,112,0,4460,30,0.3
54024,1000,4375,623,155,128,10.8,0,5390,72,0.4
54025,170,890,107,29,11,46,0,420,20,0
54026,24,115,16,-,2,5,-,103,2,-
54027,95,475,63,9,4,23,8,790,9,0
54028,30,160,20,5,2,8,0,40,7.3,0
54029,120,655,72,4,8,38,0,430,2,0
54030,80,420,50,7,2,24,10,600,11,0
54031,56,295,35,8,3,15,0,130,5,0
54032,30,158,21,9,1.4,7.7,0,105,3,0
54033,200,940,135,52,17,37,0,650,17,0
54034,130,595,92,26,10,21,0,420,9,0
54035,300,1370,212,59,23,48,0,960,21,0
54036,170,930,101,6,11,53,0,620,3,0
54037,270,1410,171,38,14,74,0,630,24,0
54038,120,635,75,11,2,36,10,900,17,0
54039,240,1255,152,40,16,65,0,590,29,0
54040,300,1490,191,57,29,68,0,1080,31,0
54041,870,4130,632,167,46,157,0,2940,52,0
54042,110,545,80,24,5,23,0,80,11,0
54043,100,520,63,17,6,27,0,250,12,0
54044,100,525,63,14,5,28,0,230,9,0
54045,100,460,71,20,8,16,0,320,7,0
54046,100,505,64,19,10,23,0,360,10,0
54047,75,405,40,2,6,26,0,460,13,0
54048,75,405,41,3,5,26,0,400,13,0
54049,210,1180,120,5,11,73,5,1110,4,0.3
54050,64,340,40,6,1,19,7,480,9,0
54051,27,155,15,6,1,10,0,30,8,0
54052,240,1255,152,40,16,65,0,590,29,0
54053,1125,5650,725,185,90,260,15,3775,103,0
54054,34,175,21,1,2,9,0,140,4,0
54055,56,290,36,5,1,16,4,504,7,0
54056,27,145,17,7,1,8,0,35,6,0
54057,640,3560,45,3,7,26,5,250,10,0
54058,30,150,19,3,3,7,3,140,2.4,0
54059,80,407,58,19,3.4,18,0,65,9,0
54060,110,550,73,25,6,26,0,260,7,0
54061,88,440,66,26,3.5,18,0,465,3.3,0.3
54062,80,405,52,10,7,19,5,1110,7,0
54063,130,655,80,5,9,33,3,410,16,0
54064,125,620,80,24,12,28,0,450,13,0
54065,110,600,66,4,7,34,0,400,1.8,0
54066,175,800,123,34,14,28,0,560,12,0
54067,175,870,111,33,17,40,0,630,18,0
54068,100,530,62,9,2,30,10,750,14,0
54069,150,785,95,25,10,41,0,370,18,0
54070,160,835,101,23,9,44,0,380,14,0
54071,70,365,45,6,1,20,3,630,8,0
54072,100,368,39,8,8,20,55,400,13,0.6
54073,67,185,30,0,5,5,0,420,1.5,0.3
54074,100,502,62,54,5,26,30,140,17,0
54075,100,320,74,49,6,0,0,77,0,0
54076,100,546,54,48,6,34,15,62,17,0.3
54077,100,539,49,47,7,35,15,75,19,0.3
54078,100,443,62,40,6,19,20,260,9,0.3
54079,100,520,62,2,7,27,5,660,3.8,0
54080,100,43,10,10,0.6,0.1,0,0,0,0
54081,100,39,9,8,0.6,0.1,0,0,0,0
54082,100,412,77,35,3,10.2,0,471,2.6,0
54083,100,565,54,4,7,35.7,0,607,5.4,0.3
54084,100,620,43,42,4,48,15,70,35,0.3
54085,100,205,23,19,4,11,35,90,7,0.3
54086,100,570,49,47,8,38,20,80,21,0.2
54087,10,36,9,7,0,0,0,4,0,0
54088,100,545,55,28,7,33,40,320,13,0
54089,100,415,86,67,1,7,5,100,7,0.3
54090,20,46,19,0,0,0,0,0,0,0
54091,81,219,41,3,7,3,0,480,0,0
54092,100,539,54,30,6,33.2,60,258,14.2,0
54093,100,496,65,44,5,24,26,640,7,0
54094,100,75,18,10,1,0,0,10,0,0
54095,100,420,87,72,0,8,0,410,6,0.3
54096,100,546,55,54,5,34,5,80,27,0.3
54097,100,536,57,52,5,32,5,110,26,0.3
54098,64,364,30,12,7,24,120,115,12,0.2
54099,100,441,49,31,5,25,70,390,6,0.3
54100,12,44,11,10,0,0,0,5,0,0
54101,125,318,61,3,10,3.8,0,550,0.6,0
54102,60,342,32,1,4,22,0,130,10,0.2
54103,100,48,12,12,0,0,0,15,0,0
54104,100,583,42,34,16,39,10,55,14,0.3
54105,100,265,21,19,5,18,115,85,10,0.3
54106,100,435,76,31,6,12,0,140,3.8,0
54107,100,517,67,41,6,25,70,450,15,0.6
54108,100,50,12,11,0,0,0,5,0,0
54109,100,521,60,19,5,29,85,360,18,1.5
54110,100,52,13,13,0,0,0,15,0,0
54111,100,28,6,4,1,0,0,0,0,0
54112,330,60,15,13,0,0,0,50,0,0
54113,100,44,11,11,0,0,0,13,0,0
54114,78,293,22,20,4,21,70,40,12,0.3
54115,100,553,58,49,6,33,15,75,19,0.1
54116,100,540,64,48,6,29,0,0,17,0.3
54117,100,242,28,3,10,10,25,558,5,0
54118,100,515,54,0,7,30,0,390,2.6,0
54119,100,490,66,1,7,22,0,360,1.9,0
54120,100,482,55,4,16,22,0,830,4.5,0
54121,100,516,55,11,11,28,0,690,2.9,0
54122,946,122,4,0,4,10,0,435,0,0
54123,100,495,66,34,6,23,5,280,12,0
54124,100,351,42,0,3,19,33,312,3,0.3
54125,200,80,20,19,0,0,0,45,0,0
54126,200,92,22,17,1,0,0,15,0,0
54127,100,360,55,25,6,13,140,150,8,0.3
54128,100,515,60,59,6,28,15,50,17,0.3
54129,100,452,53,26,6,24,34,404,13,0.3
54130,100,395,57,36,6,16,60,200,9,0
54131,100,239,49,3,8,1.2,15,556,0.3,0
54132,208,330,57,33,3,10,3,190,4,0
54133,100,545,57,1,4,33.4,0,541,9.3,0
54134,100,48,12,12,0,0,0,20,0,0
54135,100,529,60,56,7,29,25,80,18,0.2
54136,100,404,83,55,0,8,0,35,7,0
54137,200,88,22,19,0,0,0,10,0,0
54138,100,131,22,15,1,4,2.5,47,4,0
54139,100,140,20,16,2,6,0,68,5,0
54140,100,126,22,17,1,4,2,45,4,0
54141,100,130,20,15,1,5,2,44,4,0
54142,100,135,20,6,2,6,0,68,5,0
54143,100,135,19,18,2,6,0,60,5,0
54144,100,130,19,15,1,6,0,61,5,0
54145,100,119,21,17,1,3,2,32,3,0
54146,100,136,19,15,1,6,0,61,5,0
54147,100,135,19,15,1,6,0,61,5,0
54148,100,135,19,15,1,6,0,61,5,0
54149,100,140,20,18,1,6,0,60,5,0
54150,100,182,20,6.8,1.9,10,26.4,65,9.7,0
54151,100,230,22,19,4,14,6,72,7.5,0.2
54152,100,225,23,19,4,13,7.1,72,6.5,0.2
54153,100,230,17,24,8,16,6.6,70,7,0.25
54154,100,180,22,40,3,9,7.1,63,6.3,0.19
54155,100,218,21,14,3.5,13,32,64,11,0
54156,100,210,21,19,4,12,7.1,27,6.5,0.2
54157,100,205,24,21,3,11,14,135,8.5,0.28
54158,100,225,18,16,4,15,10.2,70,5.7,0.18
54159,100,19,4.2,4,0,0,0,10,0,0
54160,100,15,3.3,4,0.7,0,0,10,0,0
54161,200,775,168,1,20,2,0,20,0,0
54162,40,191,30,6,2,7,0,60,2,0
54163,40,191,30,6,2,7,0,60,2,0
54164,500,2000,499.5,388.5,0,0,0,0,0,0
54165,4,18,4.5,3.5,0,0,0,0,0,0
54166,4,18,4.5,3.5,0,0,0,0,0,0
54167,16,8,2,2,0,0,0,0,0,0
54168,100,400,100,80,0,0,0,0,0,0
54169,100,50,11,9,0.7,0,0,35,0,0
54170,50,273,29,8,5,15,9,180,2,0
54171,50,295,25.6,11.3,3.8,19.8,6.2,226.2,3,0
54172,50,271,30,9,5,15,3.4,147.5,2,0
54173,50,276,29,8,4,16,5,142,2,0
54174,50,268,29.1,7.8,4.8,14.7,5.5,197.5,2.3,0
54175,50,260,31,8,5,13,3,160,1.4,0
54176,50,271,29.5,8.7,4.8,14.8,3.4,147.5,2,0
54177,50,269,29.3,8.3,5.3,14.5,2.6,126.5,2,0
54178,50,265,29,4,5,14,0,200,1.4,0
54179,50,260,28,3,8,13,3,240,1.9,0
54180,50,275,28,9,5,16,5,160,2.5,0
54181,50,273,29,8,5,15,9,180,2,0
54182,35,181,21,6,4,9,3,109,1.4,0
54183,50,273,29,8,5,15,9,180,2,0
54184,100,526,46.8,41.9,6.3,32.6,0,6,20.5,0
54185,100,549,53.8,52.4,6.9,33.3,17.9,132,21,0.2
54186,100,572,54.7,54.7,6.5,36.4,20.5,105,22.9,0.3
54187,100,459,64.6,12.8,5.76,18.59,0,280,9.49,0
54188,112,501,72,14,6,21,0,310,11,0
54189,100,459,64.6,12.8,5.76,18.59,0,280,9.49,0
54190,45,222,30,6,3,10,0,110,5.6,0
54191,25,95,14,9,1,3.9,15,100,2.3,0
54192,100,489,52,31,5,29,70,230,15,0
54193,70,371,46,19,4,19,3,140,12,0
54194,70,347,49,21,4,15,5,170,9,0
54195,47,256,29,18,3.4,14,5,65,8,0
54196,100,503,69,30,5,23,15,320,15,0
54197,100,488,71,32,6,20,15,330,11,0
54198,100,503,69,26,5,23,10,310,15,0
54199,72,395,43,28,4,23,10,150,15,0
54200,100,552,60,39,6,32,15,200,21,0
54201,100,517,47,28,6,35,90,170,17,0
54202,72,391,42,28,4,23,10,140,15,0
54203,100,547,61,37,6,31,20,220,19,0
54204,60,302,40,11,4,14,3,330,9,0
54205,47,254,28,17,4,14,5,65,8,0
54206,56,252,40,1,5,8,10,390,4.4,0.3
54207,56,256,40,0.7,6,8,5,390,4,0.3
54208,56,261,40,2,5,9,10,400,4.5,0.3
54209,64,313,45,22,4,13,0,300,7,0
54210,26,125,20,8,2,4.2,20,85,4.2,0
54211,100,523,61,16,9,27,20,390,13,0
54212,72,336,52,14,5,12,3,410,3.5,0
54213,100,494,59,32,6,26,70,310,13,0
54214,92,462,59,19,7,22,10,460,14,0
54215,27,130,20,9,2,4.4,20,85,3.2,0.1
54216,16,85,9,6,1,5,3,25,2.8,0
54217,31,160,20,7,2.3,8,0,70,4.2,0
54218,48,200,41,2,0,3.6,0,380,0.7,0
54219,32,161,18,15,2,9,15,75,6,0
54220,30,150,17,10,2,8,10,70,6,0
54221,100,457,60,43,7,21,75,140,11,0
54222,100,455,66,36,5,19,3,240,14,0
54223,100,485,73,14,5,19,0,600,9,0
54224,100,495,67,28,7,22,4.7,600,17,0
54225,40,216,25,10,2,12,0,150,3.9,0
54226,23,118,15,0.7,1,6,0,120,2.1,0
54227,66,351,41,16,4,19,5,130,12,0
54228,66,346,42,17,4,18,5,55,11,0
54229,24,127,15,7,1,7,0,40,2,0
54230,74,384,49,24,2,20,10,170,8,0
54231,155,614,142,51,8,1.5,3,160,0.5,0
54232,39,170,30,14,3,4.7,0,60,2.1,0
54233,74,330,57,23,6,10,0,120,4.4,0
54234,34,145,29,11,2,2.4,0,20,1.1,0
54235,58,303,39,23,3,15,3,75,6,0
54236,50,272,30,10,2,16,3,150,5,0
54237,38,203,24,8,2,11,0,110,3.4,0
54238,44,232,27,14,4,12,0,50,3.1,0
54239,56,296,35,2,3,16,0,300,5,0
54240,44,185,36,24,0.7,4,0,15,4,0
54241,44,185,36,24,0.7,4,0,15,4,0
54242,44,185,36,24,0.7,4,0,15,4,0
54243,100,380,85,46,1,7,0,35,7,0
54244,100,415,82,53,2,9,0,30,9,0
54245,100,380,85,46,1,7,0,35,7,0
54246,44,185,36,24,0.7,4,0,15,4,0
54247,100,415,82,53,2,9,0,30,9,0
54248,11,40,9,5,0,0.8,0,0,0.8,0
54249,100,410,82,54,0.7,9,0,25,9,0
54250,100,410,82,54,0.7,9,0,25,9,0
54251,8,35,7,4.5,0,0.8,0,0,0.8,0
54252,100,415,82,53,2,9,0,30,9,0
54253,44,180,36,23,0.7,3.9,0,10,3.9,0
54254,8,35,7,4.5,0,0.8,0,0,0.8,0
54255,32,119,27,15,0,2.3,0,10,2.3,0
54256,100,415,82,53,2,9,0,30,9,0
54257,32,115,27,14,0.7,1.9,0,10,1.9,0
54258,32,115,27,14,0.7,1.9,0,10,1.9,0
54259,29,120,24,16,0,2.7,0,5,2.7,0
54260,200,834,164,112,4,18,0,75,18,0
54261,100,410,82,54,0.7,9,0,25,9,0
54262,200,825,164,111,1.4,18,0,45,18,0
54263,100,410,82,54,0.7,9,0,25,9,0
54264,8,35,7,4.5,0,0.8,0,0,0.8,0
54265,8,35,7,4.5,0,0.8,0,0,0.8,0
54266,29,120,24,16,0,2.7,0,5,2.7,0
54267,10,40,10,2.6,0,0,0,0,0,0
54268,10,40,7,5,0.7,1.2,0,5,0.7,0
54269,38,213,21,20,3,13,0,20,8,0
54270,28,153,16,14,2,9,3,30,7,0
54271,26,135,16,10,2,7,0,40,4.8,0
54272,7,40,4,3,0.7,2.4,1.7,10,1.5,0
54273,30,166,17,14,2,10,5,40,6,0
54274,28,150,17,12,2,8,0,25,6,0
54275,30,166,17,10,2,10,3,40,6,0
54276,34,187,19,15,3,11,3,35,8,0
54277,34,187,19,16,3,11,3,30,8,0
54278,84,473,47,40,6,29,5,35,18,0
54279,26,140,15,13,2,8,3,20,6,0
54280,38,222,21,20,3,14,3,30,8,0
54281,34,200,18,14,2.4,13,5,30,9,0
54282,24,132,13,13,2,8,3,30,5,0
54283,30,175,16,15,3,11,5,35,7,0
54284,30,171,15,15,3,11,5,30,7,0
54285,100,365,26,23,7,26,120,270,14,1
54286,46,216,27,13,3,10,18,159,5,-
54287,46,213,30,19,3,9,18,94,5,0.2
54288,46,205,30,16,3,8,42,109,5,-
54289,46,212,29,16,4,9,25,94,4.4,-
54290,46,210,30,18,3,9,40,91,5,0.2
54291,52,243,34,21,3,10,44,103,4.7,-
54292,350,77,19.25,17.5,0,0,0,42,0,0
54293,17,56,13,11,1,0,0,17,0,0
54294,17,52,12,10,1,0,0,18,0,0
54295,17,52,12,10,1,0,0,17,0,0
54296,17,52,12,11,1,0,0,15,0,0
54297,17,52,12,10,1,0,0,15,0,0
54298,100,328,75,64,7,0,0,100,0,0
54299,100,466,52,23,6,26,0,600,3,0
54300,100,479,70,33,7,19,2,210,8,0
54301,100,492,71,34,7,20,3,485,8.2,0
54302,200,899,100,41,10,51,0,400,7,0
54303,100,429,75,1,12,9,0,1470,4,0
54304,100,438,56,21,4,22,50,500,3,0
54305,100,569,49,40,10,37,11,56,21,0
54306,10,45,5.3,1,0.7,2.3,0,24,1,0
54307,100,1440,52.7,27,6,27,7.4,170,5.6,0
54308,57,40,10,8,0,0,0,66,0,0
54309,100,372,80,33,4,4,0,280,0,0
54310,100,372,80,33,4,4,0,280,0,0
54311,200,899,100,41,10,51,0,400,7,0
54312,100,365,53.2,20.1,5.5,14.3,55,220,8,0
54313,100,330,50,40,4,13,105,85,9,0.2
54314,100,410,60,25,6,17,45,330,11,0.1
54315,85,374,42,7,7,20,44,301,13,0.2
54316,80,409,28,17,10,29,88,37,9,0
54317,100,405,40,28,7,24,190,80,11,0.2
54318,85,357,41,2,7,18,46,405,12,0
54319,80,156,22.6,15.4,1.8,6.5,5,43,4,0
54320,100,360,69,41,15,3,39,167,3,0
54321,6,13.2,3.25,3.05,0,0,0,0.9,0,0
54322,8,27.3,6.8,6.7,0,0,0,0.2,0,0
54323,8,27.1,6.6,5.6,0,0,0,2.1,0,0
54324,8,26.6,6.5,6.2,0,0,0,1.8,0,0
54325,100,360.1,86.6,81.9,3.3,0,0,3.8,0,0
54326,8,18.25,6.63,6.3,0.09,0.08,0,0.37,0.06,0
54327,100,373,89,85,0,1.9,0,0,1.9,0
54328,100,52,13,12.7,0,0,0,9,0,0
54329,100,45,11.3,9.3,0,0,0,10,0,0
54330,100,83,19.8,13.5,0.5,0,0,30,0,0
54331,100,20,5,0,0,0,0,0,0,0
54332,100,55,14,13,0.7,0,0,0,0,0
54333,220,22,5,4,0,0,0,209,0,0
54334,50,35,9,4,0,0.1,0,3,0,0
54335,20,125,9,2,1,9,3,25,5,0
54336,100,430,74,10,7,12,0,420,8,0
54337,100,435,77,14,7,11,2,180,2,0
54338,100,545,57,13,5,33,8,170,2,0
54339,46,270,20,9,3,20,10,60,1.7,0
54340,46,270,19,7,3.8,19.8,6.2,65.3,9.3,0
54341,46,255,22,3,3,17,5,90,0.9,0
54342,46,250,23.4,6.4,3.6,15.6,6,63.5,6.6,0
54343,46,240,25,6.8,3.7,13.9,6.4,67.8,6.7,0
54344,60,355,30,9,3,25,10,95,1.7,0
54345,60,345,32,10,2,23,3,65,1,0
54346,210,1215,111,39,8,82,25,340,8,0
54347,210,1155,121,37,9,71,38,260,6,0
54348,240,1410,121,30,11,98,20,510,5,0
54349,100,490,63,11,7,23,0,140,0.7,0
54350,70,385,39,13,3,24,1,80,2,0
54351,20,110,12,3,1,7,2,30,3,0
54352,300,1450.9,192.1,15.2,23.4,65.2,11.3,478.3,4.7,0.2
54353,10,50,6,2,1,3,5,25,1,0
54354,10,60,5,2,0.7,4,0,15,2,0
54355,8,51.8,5,1,0.7,3,0,15,1,0
54356,8,51.8,4,1,0.7,4,0,10,2,0
54357,450,2580,241,60,21,170.3,45,820,83,0
54358,70,390,39,9,3,25,5,135,12,0
54359,70,400,35,8,3,27,5,130,8,0
54360,100,585,51,14,5,40,7,170,16,0
54361,330,0,0,0,0,0,0,0,0,0
54362,330,2,0.5,0,0,0,0,0,0,0
54363,330,2,0.5,0,0,0,0,0,0,0
54364,330,0,0,0,0,0,0,0,0,0
54365,330,2,0.5,0,0,0,0,0,0,0
54366,90,10,2.7,2.7,0,0,0,5,0,0
54367,90,20.34,4.61,3.98,0.47,0,0,2.12,0,0
54368,70,34.6,8.52,8.1,0.12,0,0,6.51,0,0
54369,90,31.64,7.81,5.56,0.09,0,0,2.05,0,0
54370,20,20,4,1,1,0,0,35,0,0
54371,100,114,28,23,0.26,0.2,0,1.2,0.1,0
54372,100,182,25,21,3,8,7,55,1.8,0
54373,100,145,21,14,5,4.7,7,70,2,0
54374,100,137,34,30,0.34,0.1,0,1,0,0
54375,100,165,34,26,3,2,7,48,1,0
54376,100,163,21,20,5,7,17,98,4.3,0
54377,100,164,25,21,4,5,7,69,1.8,0
54378,100,210,17,16,4,14,24,55,10,0
54379,100,156,27,24,3,4,7,56,2,0
54380,100,142,22,20,5,3.8,1,43,0.9,0
54381,100,170,34,33,3,2,7,72,1,0
54382,100,170,26,21,3,6,6,51,1.8,0
54383,100,189,21.1,26.8,4.2,9.8,0,33,9.8,0
54384,100,181.6,26.6,25.4,3.5,6.8,12.7,94.5,3.9,0
54385,100,138.3,25.2,25,2.4,3.1,18.9,87.8,1.6,0
54386,100,160,21,15,4,7,15,65,5,0
54387,100,150,27,25,4,3,2,70,2,0
54388,170,575,79,20,13,23,50,930,5,0
54389,80,190,39,6,7,1.2,0,306,0,0
54390,180,212,53,8,0,0,0,0,0,0
54391,100,67,16,10,1,0,0,0,0,0
54392,100,82,20,18,0.5,0,0,4,0,0
54393,180,108,27,11,0,0,0,67,0,0
54394,240,1405,118,104,13,98,15,180,67,0.6
54395,150,875,74,66,8,61,10,110,42,0.3
54396,150,875,73,64,8,61,5,110,42,0.3
54397,120,700,58,51,7,49,5,85,34,0.3
54398,180,1040,88,81,10,72,15,110,47,0.3
54399,125,720,61,56,7,50,10,75,33,0.3
54400,20,110,12,11,0,7,0,0,6,0
54401,440,1040,139,5,44,34,48,2552,20,0
54402,150,364,59,0,18,6,5,668,1.8,0
54403,150,278,51,2,11,3.2,6,542,1.2,0
54404,110,512,75,20,8,20,0,470,10,0
54405,150,735,86,41,12,37,0,378,17,0
54406,100,457,75,35,10,13,0,120,6,0
54407,68,360,41,20,4,20,4.7,70,9,0
54408,68,345,44,24,4,17,0,100,7,0
54409,34,172,23,11,2,8,0,20,3,0
54410,68,345,46,23,4,16,0,140,6,0
54411,100,499,67,55,6,23,0,110,14,0
54412,61,313,45,23,4,13,0,327,6,0
54413,20,101,14,8,1,4.5,0,110,2,0
54414,61,305,44,23,3,13,0,330,6,0
54415,10,36,8,7,1,0,0,2,0,0
54416,17,163,23,9,2,7,0,120,2.5,0
54417,100,368,92,69,0,2,0,39,0.5,0
54418,3,12,3,3,0,0,0,0,0,0
54419,100,520,68,32,8,24,0,300,12,0
54420,100,493,71,38,5,21,0,520,10,0
54421,100,493,72,37,4,21,0,456,11,0
54422,100,504,68,36,4,24,0,200,12,0
54423,40,112,27,26,1,0,0,1,0,0
54424,120,614,69,27,8,34,0,480,20,0
54425,50,195,22,14,2,11,0,48,5,0
54426,100,397,90,30,7,1,0,600,0,0
54427,100,538,50,20,17,30,0,330,13,0
54428,150,689,134,100,1,17,0,330,14,0
54429,32,120,30,9,0,0,0,5,0,0
54430,100,427,91,90,2.2,6,0,53,5.2,0.1
54431,100,398,85,71,1,6,0,40,4.8,0
54432,100,398,85,70,1,6,0,50,4.7,0
54433,100,410,88,82,1,6,0,47,5.2,0.1
54434,70,278,59,50,1,4.2,0,30,3.5,0
54435,70,278,59,50,1,4.2,0,30,3.5,0
54436,70,278,59,50,1,4.2,0,30,3.5,0
54437,70,278,59,50,1,4.2,0,30,3.5,0
54438,100,450,78,69,3,14,0,45,8,1
54439,100,398,85,66,1,6,0,60,6,1.4
54440,10,36,9,9,0,0,0,0,0,0
54441,10,36,8,7,1,0,0,2,0,0
54442,100,371,92,65,0,0,0,550,0,0
54443,240,607,98,27,20,15,0,728,8,0
54444,296,90,23,23,0,0,0,0,0,0
54445,296,90,23,23,0,0,0,0,0,0
54446,296,90,23,23,0,0,0,5,0,0
54447,296,90,23,23,0,0,0,0,0,0
54448,296,100,25,25,0,0,0,5,0,0
54449,400,1640,24,12,3,6,0,396,3,0
54450,400,1640,24,12,3,6,49,396,3,0
54451,40,176,25.75,12.13,2.148,7.188,28,148.1,2.3,0
54452,400,1770,24.87,13.04,2.028,7.66,27,173.7,3.1,0
54453,40,175,19,9,9,8,15,130,3.4,0
54454,40,185,22,15,6,8.6,10,110,4.5,0
54455,40,180,20,13,8,8,15,140,4.2,0
54456,350,826,82,55,12,50,20,276,15,0.2
54457,100,172,17.6,17.6,5.2,8.9,92,140,5.47,0.27
54458,350,1075,96,68,15,70,30,256,20,0.2
54459,350,978,105,65,19,54,20,210,18,0.3
54460,100,503,62,53,8,25,0,410,15,0
54461,13,60,-,2,1,-,-,35,1.8,-
54462,13,60,-,3,1,-,-,30,1.5,-
54463,13,60,-,2,1,-,-,35,1.8,-
54464,30,130,-,10,2,-,-,110,1,-
54465,63,290,27,6,2,20,50,150,14,0.5
54466,120,120,-,8,2,-,-,65,3.5,-
54467,62,310,-,-,3,-,-,0.065,13,-
54468,56,260,-,15,2,-,-,17,7,-
54469,53,260,-,8,5,-,-,0.39,10,-
54470,110,275,-,18,8,-,-,190,2.5,-
54471,125,310,60,27,8,3.7,35,250,2,0
54472,35,130,14,9,2,4.8,45,20,2.4,0
54473,150,605,69,40,7,34,100,310,4,0
54474,150,620,71,44,7,34,100,400,4.5,0
54475,150,570,67,34,8,30,75,490,6,0
54476,100,315,44,25,7,12,235,90,4.2,0
54477,65,245,-,9,4,-,-,210,9,-
54478,80,310,43,16,5,14,30,230,7,0.3
54479,100,270,-,13,4,-,-,80,7,-
54480,100,430,28,21,5,33,65,230,21,0.9
54481,100,360,37,24,6,14,140,95,7,0.3
54482,100,290,54,38,7,5,180,90,1.6,0.3
54483,100,410,-,34,4,-,-,130,6,-
